Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-02-09,Gambit,15 - 17,46.9%,86.7%,29.4%
2021-02-09,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-09,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-09,BIG,21 - 13,61.8%,76.2%,38.5%
2021-02-09,Astralis,12 - 22,35.3%,91.7%,18.2%
2021-02-09,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-09,OG,12 - 22,35.3%,75.0%,13.6%
2021-02-09,Winstrike,14 - 6,70.0%,71.4%,16.7%
2021-02-09,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-09,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-09,Sprout,19 - 25,43.2%,57.9%,28.0%
2021-02-09,Endpoint,5 - 15,25.0%,80.0%,33.3%
2021-02-09,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-09,G2,12 - 12,50.0%,50.0%,8.3%
2021-02-09,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-09,Vitality,20 - 10,66.7%,85.0%,30.0%
2021-02-09,forZe,24 - 26,48.0%,70.8%,30.8%
2021-02-09,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-09,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-09,Complexity,9 - 17,34.6%,88.9%,35.3%
2021-02-09,NIP,16 - 16,50.0%,75.0%,25.0%
2021-02-09,FunPlus Phoenix,9 - 17,34.6%,88.9%,11.8%
2021-02-09,SAW,11 - 7,61.1%,81.8%,42.9%
2021-02-09,EXTREMUM,8 - 8,50.0%,100.0%,12.5%
2021-02-09,Dignitas,19 - 17,52.8%,68.4%,41.2%
2021-02-09,Evil Geniuses,18 - 22,45.0%,72.2%,13.6%
2021-02-08,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-08,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-08,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-08,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-08,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-08,Endpoint,4 - 12,25.0%,75.0%,33.3%
2021-02-08,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-08,BIG,21 - 13,61.8%,76.2%,38.5%
2021-02-08,Astralis,12 - 22,35.3%,91.7%,18.2%
2021-02-08,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-08,OG,12 - 22,35.3%,75.0%,13.6%
2021-02-08,Winstrike,14 - 6,70.0%,71.4%,16.7%
2021-02-08,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-08,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-08,Sprout,19 - 25,43.2%,57.9%,28.0%
2021-02-08,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-08,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-08,G2,9 - 11,45.0%,55.6%,9.1%
2021-02-08,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-08,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-08,forZe,18 - 20,47.4%,72.2%,35.0%
2021-02-08,Vitality,17 - 7,70.8%,82.4%,28.6%
2021-02-08,Complexity,8 - 14,36.4%,87.5%,28.6%
2021-02-08,NIP,16 - 16,50.0%,75.0%,25.0%
2021-02-08,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-08,EXTREMUM,8 - 8,50.0%,100.0%,12.5%
2021-02-08,Dignitas,19 - 17,52.8%,68.4%,41.2%
2021-02-08,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-08,Evil Geniuses,15 - 19,44.1%,73.3%,15.8%
2021-02-07,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-07,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-07,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-07,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-07,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-07,Endpoint,4 - 12,25.0%,75.0%,33.3%
2021-02-07,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-07,BIG,21 - 13,61.8%,76.2%,38.5%
2021-02-07,Astralis,12 - 22,35.3%,91.7%,18.2%
2021-02-07,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-07,Sprout,18 - 22,45.0%,55.6%,27.3%
2021-02-07,OG,12 - 22,35.3%,75.0%,13.6%
2021-02-07,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-07,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-07,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-07,Winstrike,10 - 4,71.4%,70.0%,0.0%
2021-02-07,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-07,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-07,forZe,16 - 16,50.0%,75.0%,37.5%
2021-02-07,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-07,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-07,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-07,NIP,16 - 16,50.0%,75.0%,25.0%
2021-02-07,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-07,EXTREMUM,8 - 8,50.0%,100.0%,12.5%
2021-02-07,Dignitas,19 - 17,52.8%,68.4%,41.2%
2021-02-07,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-07,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-07,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-06,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-06,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-06,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-06,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-06,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-06,Endpoint,4 - 12,25.0%,75.0%,33.3%
2021-02-06,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-06,BIG,21 - 13,61.8%,76.2%,38.5%
2021-02-06,Astralis,12 - 22,35.3%,91.7%,18.2%
2021-02-06,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-06,Sprout,18 - 22,45.0%,55.6%,27.3%
2021-02-06,OG,12 - 22,35.3%,75.0%,13.6%
2021-02-06,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-06,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-06,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-06,Winstrike,10 - 4,71.4%,70.0%,0.0%
2021-02-06,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-06,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-06,forZe,16 - 16,50.0%,75.0%,37.5%
2021-02-06,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-06,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-06,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-06,NIP,16 - 16,50.0%,75.0%,25.0%
2021-02-06,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-06,EXTREMUM,8 - 8,50.0%,100.0%,12.5%
2021-02-06,Dignitas,19 - 17,52.8%,68.4%,41.2%
2021-02-06,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-06,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-06,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-05,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-05,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-05,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-05,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-05,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-05,Endpoint,4 - 12,25.0%,75.0%,33.3%
2021-02-05,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-05,Astralis,10 - 20,33.3%,90.0%,15.0%
2021-02-05,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-05,Sprout,18 - 22,45.0%,55.6%,27.3%
2021-02-05,OG,12 - 22,35.3%,75.0%,13.6%
2021-02-05,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-05,BIG,16 - 10,61.5%,81.2%,50.0%
2021-02-05,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-05,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-05,Winstrike,10 - 4,71.4%,70.0%,0.0%
2021-02-05,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-05,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-05,forZe,16 - 16,50.0%,75.0%,37.5%
2021-02-05,NIP,15 - 13,53.6%,73.3%,23.1%
2021-02-05,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-05,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-05,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-05,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-05,EXTREMUM,8 - 8,50.0%,100.0%,12.5%
2021-02-05,Dignitas,19 - 17,52.8%,68.4%,41.2%
2021-02-05,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-05,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-05,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-04,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-04,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-04,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-04,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-04,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-04,Endpoint,4 - 12,25.0%,75.0%,33.3%
2021-02-04,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-04,Astralis,8 - 18,30.8%,87.5%,11.1%
2021-02-04,OG,10 - 20,33.3%,80.0%,15.0%
2021-02-04,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-04,BIG,14 - 8,63.6%,78.6%,50.0%
2021-02-04,Sprout,14 - 20,41.2%,57.1%,25.0%
2021-02-04,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-04,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-04,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-04,Winstrike,10 - 4,71.4%,70.0%,0.0%
2021-02-04,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-04,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-04,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-04,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-04,NIP,13 - 11,54.2%,76.9%,27.3%
2021-02-04,EXTREMUM,5 - 5,50.0%,100.0%,20.0%
2021-02-04,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-04,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-04,forZe,13 - 13,50.0%,69.2%,46.2%
2021-02-04,Dignitas,17 - 13,56.7%,70.6%,38.5%
2021-02-04,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-04,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-04,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-04,Nemiga,4 - 6,40.0%,75.0%,16.7%
2021-02-03,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-03,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-03,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-03,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-03,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-03,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-03,OG,8 - 18,30.8%,75.0%,16.7%
2021-02-03,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-02-03,Endpoint,2 - 10,16.7%,50.0%,30.0%
2021-02-03,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-03,Sprout,14 - 20,41.2%,57.1%,25.0%
2021-02-03,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-03,BIG,12 - 6,66.7%,75.0%,66.7%
2021-02-03,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-03,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-03,Winstrike,10 - 4,71.4%,70.0%,0.0%
2021-02-03,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-03,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-03,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-03,forZe,11 - 11,50.0%,72.7%,54.5%
2021-02-03,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-03,NIP,11 - 9,55.0%,72.7%,33.3%
2021-02-03,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-03,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-03,Dignitas,17 - 13,56.7%,70.6%,38.5%
2021-02-03,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-03,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-03,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-03,Nemiga,4 - 6,40.0%,75.0%,16.7%
2021-02-02,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-02,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-02,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-02,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-02,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-02,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-02,OG,8 - 18,30.8%,75.0%,16.7%
2021-02-02,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-02-02,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-02,Sprout,14 - 20,41.2%,57.1%,25.0%
2021-02-02,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-02,BIG,12 - 6,66.7%,75.0%,66.7%
2021-02-02,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-02,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-02,forZe,10 - 8,55.6%,70.0%,75.0%
2021-02-02,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-02,Sinners,10 - 8,55.6%,80.0%,12.5%
2021-02-02,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-02,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-02,NIP,11 - 9,55.0%,72.7%,33.3%
2021-02-02,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-02,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-02,Winstrike,7 - 3,70.0%,57.1%,0.0%
2021-02-02,Dignitas,17 - 13,56.7%,70.6%,38.5%
2021-02-02,FaZe,9 - 5,64.3%,55.6%,0.0%
2021-02-02,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-02,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-02-02,Nemiga,4 - 6,40.0%,75.0%,16.7%
2021-02-01,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-02-01,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-02-01,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-02-01,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-02-01,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-02-01,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-02-01,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-02-01,OG,7 - 15,31.8%,71.4%,13.3%
2021-02-01,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-02-01,Sinners,7 - 7,50.0%,71.4%,14.3%
2021-02-01,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-02-01,Sprout,11 - 17,39.3%,54.5%,23.5%
2021-02-01,BIG,12 - 6,66.7%,75.0%,66.7%
2021-02-01,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-02-01,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-02-01,forZe,10 - 8,55.6%,70.0%,75.0%
2021-02-01,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-02-01,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-02-01,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-02-01,NIP,11 - 9,55.0%,72.7%,33.3%
2021-02-01,G2,6 - 10,37.5%,50.0%,10.0%
2021-02-01,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-02-01,Dignitas,14 - 12,53.8%,64.3%,41.7%
2021-02-01,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-02-01,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-02-01,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-01-31,Virtus.pro,15 - 5,75.0%,66.7%,20.0%
2021-01-31,Movistar Riders,11 - 7,61.1%,72.7%,28.6%
2021-01-31,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-31,MOUZ,7 - 9,43.8%,100.0%,33.3%
2021-01-31,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-01-31,Spirit,19 - 11,63.3%,52.6%,45.5%
2021-01-31,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-31,OG,7 - 15,31.8%,71.4%,13.3%
2021-01-31,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-31,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-31,Sprout,11 - 17,39.3%,54.5%,23.5%
2021-01-31,BIG,12 - 6,66.7%,75.0%,66.7%
2021-01-31,Heroic,8 - 14,36.4%,75.0%,14.3%
2021-01-31,fnatic,15 - 9,62.5%,93.3%,33.3%
2021-01-31,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-01-31,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-01-31,forZe,6 - 6,50.0%,50.0%,83.3%
2021-01-31,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-01-31,NIP,11 - 9,55.0%,72.7%,33.3%
2021-01-31,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-31,FunPlus Phoenix,7 - 13,35.0%,100.0%,7.7%
2021-01-31,Dignitas,14 - 12,53.8%,64.3%,41.7%
2021-01-31,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-01-31,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-01-31,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-01-30,Virtus.pro,9 - 3,75.0%,66.7%,33.3%
2021-01-30,MOUZ,6 - 6,50.0%,100.0%,33.3%
2021-01-30,Movistar Riders,10 - 4,71.4%,70.0%,25.0%
2021-01-30,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-30,Gambit,12 - 16,42.9%,91.7%,31.2%
2021-01-30,FunPlus Phoenix,6 - 8,42.9%,100.0%,12.5%
2021-01-30,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-30,fnatic,11 - 5,68.8%,90.9%,20.0%
2021-01-30,Heroic,7 - 11,38.9%,85.7%,18.2%
2021-01-30,OG,7 - 15,31.8%,71.4%,13.3%
2021-01-30,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-30,Spirit,14 - 10,58.3%,35.7%,50.0%
2021-01-30,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-30,Sprout,11 - 17,39.3%,54.5%,23.5%
2021-01-30,BIG,12 - 6,66.7%,75.0%,66.7%
2021-01-30,Cloud9,18 - 12,60.0%,83.3%,16.7%
2021-01-30,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-01-30,forZe,6 - 6,50.0%,50.0%,83.3%
2021-01-30,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-01-30,NIP,11 - 9,55.0%,72.7%,33.3%
2021-01-30,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-30,Dignitas,14 - 12,53.8%,64.3%,41.7%
2021-01-30,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-01-30,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-01-30,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-01-29,MOUZ,6 - 6,50.0%,100.0%,33.3%
2021-01-29,Gambit,8 - 14,36.4%,87.5%,35.7%
2021-01-29,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-29,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-29,OG,5 - 13,27.8%,60.0%,15.4%
2021-01-29,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-29,Heroic,5 - 9,35.7%,80.0%,22.2%
2021-01-29,fnatic,8 - 2,80.0%,100.0%,0.0%
2021-01-29,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-29,BIG,7 - 5,58.3%,100.0%,60.0%
2021-01-29,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-29,Sprout,11 - 17,39.3%,54.5%,23.5%
2021-01-29,NIP,9 - 7,56.2%,77.8%,28.6%
2021-01-29,Spirit,13 - 5,72.2%,38.5%,40.0%
2021-01-29,Cloud9,15 - 9,62.5%,86.7%,11.1%
2021-01-29,FURIA,16 - 16,50.0%,81.2%,18.8%
2021-01-29,forZe,6 - 6,50.0%,50.0%,83.3%
2021-01-29,MIBR,10 - 12,45.5%,80.0%,33.3%
2021-01-29,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-29,Dignitas,14 - 12,53.8%,64.3%,41.7%
2021-01-29,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-01-29,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-01-29,Evil Geniuses,14 - 16,46.7%,71.4%,12.5%
2021-01-28,Virtus.pro,7 - 1,87.5%,71.4%,0.0%
2021-01-28,MOUZ,5 - 3,62.5%,100.0%,33.3%
2021-01-28,Gambit,8 - 14,36.4%,87.5%,35.7%
2021-01-28,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-28,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-28,Sinners,5 - 3,62.5%,80.0%,33.3%
2021-01-28,OG,5 - 13,27.8%,60.0%,15.4%
2021-01-28,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-28,Heroic,5 - 9,35.7%,80.0%,22.2%
2021-01-28,fnatic,8 - 2,80.0%,100.0%,0.0%
2021-01-28,Spirit,8 - 4,66.7%,37.5%,50.0%
2021-01-28,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-28,BIG,7 - 5,58.3%,100.0%,60.0%
2021-01-28,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-28,Cloud9,11 - 7,61.1%,90.9%,14.3%
2021-01-28,FURIA,13 - 15,46.4%,84.6%,20.0%
2021-01-28,Sprout,10 - 12,45.5%,50.0%,8.3%
2021-01-28,forZe,6 - 6,50.0%,50.0%,83.3%
2021-01-28,MIBR,8 - 8,50.0%,75.0%,37.5%
2021-01-28,Dignitas,12 - 8,60.0%,66.7%,50.0%
2021-01-28,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-28,Evil Geniuses,12 - 14,46.2%,75.0%,14.3%
2021-01-28,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-01-28,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-01-28,NIP,5 - 5,50.0%,80.0%,20.0%
2021-01-27,Virtus.pro,7 - 1,87.5%,71.4%,0.0%
2021-01-27,MOUZ,5 - 3,62.5%,100.0%,33.3%
2021-01-27,Gambit,7 - 9,43.8%,85.7%,33.3%
2021-01-27,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-27,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-27,Sinners,5 - 3,62.5%,80.0%,33.3%
2021-01-27,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-27,fnatic,8 - 2,80.0%,100.0%,0.0%
2021-01-27,Cloud9,5 - 7,41.7%,100.0%,14.3%
2021-01-27,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-27,Heroic,3 - 5,37.5%,66.7%,20.0%
2021-01-27,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-27,OG,2 - 10,16.7%,50.0%,10.0%
2021-01-27,Dignitas,9 - 5,64.3%,66.7%,60.0%
2021-01-27,Sprout,7 - 9,43.8%,57.1%,0.0%
2021-01-27,MIBR,4 - 6,40.0%,75.0%,50.0%
2021-01-27,FURIA,13 - 9,59.1%,84.6%,22.2%
2021-01-27,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-27,Evil Geniuses,10 - 10,50.0%,80.0%,20.0%
2021-01-27,FaZe,6 - 4,60.0%,50.0%,0.0%
2021-01-27,Complexity,5 - 13,27.8%,80.0%,30.8%
2021-01-27,NIP,5 - 5,50.0%,80.0%,20.0%
2021-01-26,Virtus.pro,7 - 1,87.5%,71.4%,0.0%
2021-01-26,MOUZ,5 - 3,62.5%,100.0%,33.3%
2021-01-26,Gambit,5 - 7,41.7%,80.0%,28.6%
2021-01-26,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-26,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-26,Sinners,5 - 3,62.5%,80.0%,33.3%
2021-01-26,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-26,fnatic,8 - 2,80.0%,100.0%,0.0%
2021-01-26,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-26,Sprout,5 - 7,41.7%,60.0%,0.0%
2021-01-26,Heroic,3 - 5,37.5%,66.7%,20.0%
2021-01-26,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-26,OG,2 - 10,16.7%,50.0%,10.0%
2021-01-26,FURIA,13 - 9,59.1%,84.6%,22.2%
2021-01-26,Dignitas,6 - 4,60.0%,83.3%,50.0%
2021-01-26,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-26,Complexity,4 - 10,28.6%,100.0%,20.0%
2021-01-26,Evil Geniuses,8 - 8,50.0%,75.0%,25.0%
2021-01-25,Gambit,5 - 7,41.7%,80.0%,28.6%
2021-01-25,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-25,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-25,Sinners,5 - 3,62.5%,80.0%,33.3%
2021-01-25,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-25,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-25,Sprout,5 - 7,41.7%,60.0%,0.0%
2021-01-25,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-25,FURIA,13 - 5,72.2%,84.6%,20.0%
2021-01-25,Dignitas,6 - 4,60.0%,83.3%,50.0%
2021-01-25,G2,6 - 10,37.5%,50.0%,10.0%
2021-01-25,Complexity,4 - 10,28.6%,100.0%,20.0%
2021-01-25,Evil Geniuses,8 - 8,50.0%,75.0%,25.0%
2021-01-24,Gambit,5 - 7,41.7%,80.0%,28.6%
2021-01-24,Natus Vincere,15 - 13,53.6%,80.0%,15.4%
2021-01-24,Movistar Riders,7 - 3,70.0%,85.7%,33.3%
2021-01-24,Sinners,5 - 3,62.5%,80.0%,33.3%
2021-01-24,Astralis,6 - 16,27.3%,83.3%,12.5%
2021-01-24,Liquid,6 - 10,37.5%,66.7%,40.0%
2021-01-24,Sprout,5 - 7,41.7%,60.0%,0.0%
2021-01-24,Vitality,16 - 4,80.0%,81.2%,50.0%
2021-01-24,FURIA,10 - 2,83.3%,80.0%,50.0%
