Index,Date,Team1,Team2,Map,winner,Team1_region,Team2_region,Event_priority
2914,2021-04-29,Sprout,HAVU,Train,2,EU,EU,3
2915,2021-04-29,HAVU,Sprout,Dust2,2,EU,EU,3
2916,2021-04-29,DBL PONEY,Anonymo,Vertigo,2,EU,EU,3
2917,2021-04-29,Anonymo,DBL PONEY,Nuke,1,EU,EU,3
2918,2021-04-29,Fiend,Spirit,Nuke,2,EU,CIS,1
2919,2021-04-29,Fiend,Spirit,Overpass,2,EU,CIS,1
2920,2021-04-29,Spirit,Fiend,Mirage,2,CIS,EU,1
2921,2021-04-29,SKADE,Copenhagen Flames,Overpass,1,EU,EU,2
2922,2021-04-29,Gambit,G2,Dust2,1,CIS,EU,1
2923,2021-04-29,G2,Gambit,Train,1,EU,CIS,1
2924,2021-04-29,G2,Gambit,Mirage,2,EU,CIS,1
2925,2021-04-29,paiN,Heroic,Nuke,2,SA,EU,1
2926,2021-04-29,BIG,FURIA,Vertigo,1,EU,SA,1
2927,2021-04-29,K23,forZe,Inferno,1,CIS,CIS,3
2928,2021-04-29,K23,forZe,Mirage,1,CIS,CIS,3
2929,2021-04-29,forZe,K23,Dust2,1,CIS,CIS,3
2930,2021-04-29,Vitality,Complexity,Nuke,2,EU,EU,1
2931,2021-04-29,Astralis,Extra Salt,Nuke,1,EU,N_A,1
2932,2021-04-29,Virtus.pro,FaZe,Train,1,CIS,EU,1
2933,2021-04-29,Natus Vincere,MOUZ,Overpass,1,CIS,EU,1
2934,2021-04-29,Copenhagen Flames,SKADE,Overpass,2,EU,EU,3
2935,2021-04-29,SKADE,Copenhagen Flames,Nuke,1,EU,EU,3
2936,2021-04-29,Copenhagen Flames,SKADE,Train,1,EU,EU,3
2937,2021-04-29,Spirit,G2,Mirage,2,CIS,EU,1
2938,2021-04-29,Gambit,Fiend,Dust2,1,CIS,EU,1
2939,2021-04-29,Extra Salt,Sinners,Nuke,2,N_A,EU,3
2940,2021-04-29,Extra Salt,Sinners,Vertigo,2,N_A,EU,3
2941,2021-04-29,Sinners,Extra Salt,Train,2,EU,N_A,3
2942,2021-04-28,Complexity,MOUZ,Nuke,1,EU,EU,3
2943,2021-04-28,Complexity,MOUZ,Vertigo,1,EU,EU,3
2944,2021-04-28,MOUZ,Complexity,Mirage,1,EU,EU,3
2945,2021-04-28,Endpoint,DBL PONEY,Inferno,2,EU,EU,3
2946,2021-04-28,Endpoint,DBL PONEY,Overpass,2,EU,EU,3
2947,2021-04-28,Endpoint,DBL PONEY,Dust2,1,EU,EU,3
2948,2021-04-28,Sprout,Dignitas,Vertigo,1,EU,EU,3
2949,2021-04-28,Sprout,Dignitas,Nuke,2,EU,EU,3
2950,2021-04-28,Dignitas,Sprout,Dust2,2,EU,EU,3
2951,2021-04-28,Tricked,Sprout,Dust2,2,EU,EU,3
2952,2021-04-28,MOUZ,G2,Dust2,2,EU,EU,2
2953,2021-04-28,G2,MOUZ,Nuke,1,EU,EU,2
2954,2021-04-28,Endpoint,SKADE,Inferno,1,EU,EU,3
2955,2021-04-28,SKADE,Endpoint,Mirage,2,EU,EU,3
2956,2021-04-28,Anonymo,Complexity,Nuke,2,EU,EU,3
2957,2021-04-28,Complexity,Anonymo,Vertigo,1,EU,EU,3
2958,2021-04-28,Anonymo,Complexity,Mirage,1,EU,EU,3
2959,2021-04-28,Extra Salt,EPG Family,Dust2,2,N_A,CIS,3
2960,2021-04-28,EPG Family,Extra Salt,Train,1,CIS,N_A,3
2961,2021-04-28,EXTREMUM,Sinners,Mirage,1,Oceania,EU,3
2962,2021-04-28,Sinners,EXTREMUM,Inferno,2,EU,Oceania,3
2963,2021-04-28,AGO,Dignitas,Nuke,2,EU,EU,3
2964,2021-04-28,Dignitas,AGO,Vertigo,1,EU,EU,3
2965,2021-04-28,DBL PONEY,Movistar Riders,Inferno,1,EU,EU,3
2966,2021-04-28,DBL PONEY,Movistar Riders,Overpass,2,EU,EU,3
2967,2021-04-28,Movistar Riders,DBL PONEY,Nuke,2,EU,EU,3
2968,2021-04-28,MOUZ,HAVU,Train,1,EU,EU,3
2969,2021-04-28,HAVU,MOUZ,Nuke,2,EU,EU,3
2970,2021-04-28,K23,SKADE,Train,1,CIS,EU,3
2971,2021-04-28,K23,SKADE,Overpass,2,CIS,EU,3
2972,2021-04-28,SKADE,K23,Dust2,2,EU,CIS,3
2973,2021-04-28,forZe,Copenhagen Flames,Nuke,1,CIS,EU,3
2974,2021-04-28,forZe,Copenhagen Flames,Overpass,2,CIS,EU,3
2975,2021-04-28,Copenhagen Flames,forZe,Mirage,2,EU,CIS,3
2976,2021-04-28,FaZe,G2,Dust2,2,EU,EU,2
2977,2021-04-28,FaZe,G2,Mirage,1,EU,EU,2
2978,2021-04-28,FaZe,G2,Train,2,EU,EU,2
2979,2021-04-28,Movistar Riders,MOUZ,Vertigo,2,EU,EU,2
2980,2021-04-28,MOUZ,Movistar Riders,Train,1,EU,EU,2
2981,2021-04-28,Apeks,Fiend,Dust2,1,EU,EU,3
2982,2021-04-28,Fiend,Apeks,Inferno,2,EU,EU,3
2983,2021-04-28,Apeks,Fiend,Mirage,2,EU,EU,3
2984,2021-04-27,MOUZ,Movistar Riders,Inferno,1,EU,EU,3
2985,2021-04-27,Movistar Riders,MOUZ,Vertigo,2,EU,EU,3
2986,2021-04-27,MOUZ,Movistar Riders,Train,2,EU,EU,3
2987,2021-04-27,Tricked,Sangal,Mirage,1,EU,EU,3
2988,2021-04-27,Sangal,Tricked,Dust2,1,EU,EU,3
2989,2021-04-27,Sangal,Tricked,Nuke,2,EU,EU,3
2990,2021-04-27,Complexity,Sprout,Vertigo,1,EU,EU,3
2991,2021-04-27,Complexity,Sprout,Dust2,2,EU,EU,3
2992,2021-04-27,Sprout,Complexity,Mirage,2,EU,EU,3
2993,2021-04-27,ENCE,DBL PONEY,Nuke,2,EU,EU,3
2994,2021-04-27,DBL PONEY,ENCE,Train,1,EU,EU,3
2995,2021-04-27,ENCE,DBL PONEY,Dust2,1,EU,EU,3
2996,2021-04-27,Dignitas,Anonymo,Vertigo,2,EU,EU,3
2997,2021-04-27,Anonymo,Dignitas,Nuke,1,EU,EU,3
2998,2021-04-27,HAVU,Endpoint,Inferno,1,EU,EU,3
2999,2021-04-27,Endpoint,HAVU,Dust2,2,EU,EU,3
3000,2021-04-27,FunPlus Phoenix,G2,Inferno,1,EU,EU,2
3001,2021-04-27,FunPlus Phoenix,G2,Mirage,2,EU,EU,2
3002,2021-04-27,G2,FunPlus Phoenix,Train,2,EU,EU,2
3003,2021-04-27,MOUZ,BIG,Dust2,1,EU,EU,2
3004,2021-04-27,BIG,MOUZ,Nuke,2,EU,EU,2
3005,2021-04-27,Copenhagen Flames,Tricked,Train,2,EU,EU,3
3006,2021-04-27,Tricked,Copenhagen Flames,Nuke,1,EU,EU,3
3007,2021-04-27,Dignitas,DBL PONEY,Vertigo,1,EU,EU,3
3008,2021-04-27,DBL PONEY,Dignitas,Nuke,2,EU,EU,3
3009,2021-04-27,EXTREMUM,AGO,Train,1,Oceania,EU,3
3010,2021-04-27,AGO,EXTREMUM,Vertigo,2,EU,Oceania,3
3011,2021-04-27,Sprout,SKADE,Mirage,1,EU,EU,3
3012,2021-04-27,Sprout,SKADE,Dust2,1,EU,EU,3
3013,2021-04-27,Sprout,SKADE,Inferno,2,EU,EU,3
3014,2021-04-27,Sinners,Apeks,Overpass,1,EU,EU,3
3015,2021-04-27,Apeks,Sinners,Mirage,2,EU,EU,3
3016,2021-04-27,Sangal,HAVU,Nuke,2,EU,EU,3
3017,2021-04-27,Sangal,HAVU,Dust2,2,EU,EU,3
3018,2021-04-27,ENCE,Anonymo,Inferno,2,EU,EU,3
3019,2021-04-27,Anonymo,ENCE,Train,1,EU,EU,3
3020,2021-04-27,FaZe,FURIA,Inferno,1,EU,SA,2
3021,2021-04-27,FURIA,FaZe,Nuke,2,SA,EU,2
3022,2021-04-27,Movistar Riders,OG,Inferno,2,EU,EU,2
3023,2021-04-27,OG,Movistar Riders,Overpass,1,EU,EU,2
3024,2021-04-27,SKADE,EPG Family,Dust2,2,EU,CIS,3
3025,2021-04-27,EPG Family,SKADE,Mirage,1,CIS,EU,3
3026,2021-04-27,Tricked,Endpoint,Overpass,2,EU,EU,3
3027,2021-04-27,Tricked,Endpoint,Inferno,2,EU,EU,3
3028,2021-04-27,Endpoint,Tricked,Train,2,EU,EU,3
3029,2021-04-27,Extra Salt,Copenhagen Flames,Overpass,1,N_A,EU,3
3030,2021-04-27,Extra Salt,Copenhagen Flames,Vertigo,2,N_A,EU,3
3031,2021-04-27,Copenhagen Flames,Extra Salt,Train,2,EU,N_A,3
3032,2021-04-27,G2,MOUZ,Mirage,1,EU,EU,2
3033,2021-04-27,MOUZ,G2,Dust2,1,EU,EU,2
3034,2021-04-27,G2,MOUZ,Vertigo,1,EU,EU,2
3035,2021-04-27,FunPlus Phoenix,BIG,Vertigo,1,EU,EU,2
3036,2021-04-27,FunPlus Phoenix,BIG,Mirage,2,EU,EU,2
3037,2021-04-27,BIG,FunPlus Phoenix,Train,2,EU,EU,2
3038,2021-04-27,Movistar Riders,AGO,Vertigo,1,EU,EU,3
3039,2021-04-27,AGO,Movistar Riders,Inferno,2,EU,EU,3
3040,2021-04-27,Young Ninjas,K23,Train,2,EU,CIS,3
3041,2021-04-27,K23,Young Ninjas,Inferno,1,CIS,EU,3
3042,2021-04-27,Young Ninjas,K23,Overpass,1,EU,CIS,3
3043,2021-04-27,Fiend,Izako Boars,Nuke,1,EU,EU,3
3044,2021-04-27,Izako Boars,Fiend,Inferno,2,EU,EU,3
3045,2021-04-26,Movistar Riders,FURIA,Mirage,1,EU,SA,2
3046,2021-04-26,FURIA,Movistar Riders,Overpass,2,SA,EU,2
3047,2021-04-26,OG,FaZe,Mirage,1,EU,EU,2
3048,2021-04-26,FaZe,OG,Nuke,2,EU,EU,2
3049,2021-04-26,Fiend,EXTREMUM,Inferno,2,EU,Oceania,3
3050,2021-04-26,EXTREMUM,Fiend,Train,1,Oceania,EU,3
3051,2021-04-26,Young Ninjas,Sinners,Vertigo,2,EU,EU,3
3052,2021-04-26,Sinners,Young Ninjas,Train,1,EU,EU,3
3053,2021-04-26,SKADE,FunPlus Phoenix,Train,2,EU,EU,2
3054,2021-04-26,SKADE,FunPlus Phoenix,Inferno,2,EU,EU,2
3055,2021-04-26,FunPlus Phoenix,SKADE,Mirage,2,EU,EU,2
3056,2021-04-26,K23,MOUZ,Mirage,2,CIS,EU,2
3057,2021-04-26,MOUZ,K23,Dust2,1,EU,CIS,2
3058,2021-04-26,Izako Boars,AGO,Nuke,2,EU,EU,3
3059,2021-04-26,AGO,Izako Boars,Dust2,1,EU,EU,3
3060,2021-04-26,BIG,Extra Salt,Overpass,1,EU,N_A,2
3061,2021-04-26,Extra Salt,BIG,Vertigo,2,N_A,EU,2
3062,2021-04-26,BIG,Extra Salt,Train,1,EU,N_A,2
3063,2021-04-26,BIG,Extra Salt,Dust2,2,EU,N_A,2
3064,2021-04-26,Movistar Riders,ENCE,Train,1,EU,EU,2
3065,2021-04-26,ENCE,Movistar Riders,Overpass,2,EU,EU,2
3066,2021-04-26,Trident,OG,Inferno,2,CIS,EU,2
3067,2021-04-26,OG,Trident,Nuke,1,EU,CIS,2
3068,2021-04-26,SKADE,forZe,Inferno,1,EU,CIS,3
3069,2021-04-26,SKADE,forZe,Dust2,2,EU,CIS,3
3070,2021-04-26,forZe,SKADE,Overpass,2,CIS,EU,3
3071,2021-04-26,K23,Apeks,Inferno,2,CIS,EU,3
3072,2021-04-26,Apeks,K23,Overpass,1,EU,CIS,3
3073,2021-04-26,K23,Apeks,Dust2,1,CIS,EU,3
3074,2021-04-26,LDLC,Young Ninjas,Mirage,1,EU,EU,3
3075,2021-04-26,LDLC,Young Ninjas,Nuke,1,EU,EU,3
3076,2021-04-25,BIG,forZe,Nuke,1,EU,CIS,2
3077,2021-04-25,forZe,BIG,Dust2,2,CIS,EU,2
3078,2021-04-25,DBL PONEY,LDLC,Dust2,1,EU,EU,3
3079,2021-04-25,LDLC,DBL PONEY,Inferno,1,EU,EU,3
3080,2021-04-25,LDLC,DBL PONEY,Nuke,2,EU,EU,3
3081,2021-04-25,SKADE,Anonymo,Mirage,1,EU,EU,3
3082,2021-04-25,Anonymo,SKADE,Overpass,2,EU,EU,3
3083,2021-04-25,SKADE,Anonymo,Nuke,2,EU,EU,3
3084,2021-04-24,LDLC,SAW,Nuke,1,EU,EU,3
3085,2021-04-24,Extra Salt,forZe,Nuke,1,N_A,CIS,2
3086,2021-04-24,forZe,Extra Salt,Train,1,CIS,N_A,2
3087,2021-04-24,Extra Salt,forZe,Inferno,1,N_A,CIS,2
3088,2021-04-24,BIG,HAVU,Train,1,EU,EU,2
3089,2021-04-24,HAVU,BIG,Mirage,2,EU,EU,2
3090,2021-04-23,Complexity,BIG,Dust2,2,EU,EU,2
3091,2021-04-23,Complexity,BIG,Mirage,2,EU,EU,2
3092,2021-04-23,DBL PONEY,ENCE,Nuke,2,EU,EU,3
3093,2021-04-23,DBL PONEY,ENCE,Train,2,EU,EU,3
3094,2021-04-23,ENCE,DBL PONEY,Dust2,2,EU,EU,3
3095,2021-04-23,Dignitas,HAVU,Overpass,2,EU,EU,2
3096,2021-04-23,Dignitas,HAVU,Dust2,2,EU,EU,2
3097,2021-04-23,HAVU,Dignitas,Nuke,2,EU,EU,2
3098,2021-04-22,DBL PONEY,Anonymo,Nuke,2,EU,EU,3
3099,2021-04-22,Anonymo,DBL PONEY,Vertigo,1,EU,EU,3
3100,2021-04-22,BIG,Evil Geniuses,Nuke,1,EU,N_A,2
3101,2021-04-22,BIG,Evil Geniuses,Dust2,1,EU,N_A,2
3102,2021-04-22,Sinners,Young Ninjas,Overpass,1,EU,EU,2
3103,2021-04-22,Entropiq,Trident,Train,1,CIS,CIS,3
3104,2021-04-22,Trident,Entropiq,Mirage,2,CIS,CIS,3
3105,2021-04-22,Copenhagen Flames,Sprout,Nuke,2,EU,EU,2
3106,2021-04-22,Virtus.pro,HAVU,Dust2,2,CIS,EU,2
3107,2021-04-22,HAVU,Virtus.pro,Inferno,2,EU,CIS,2
3108,2021-04-22,Virtus.pro,HAVU,Train,2,CIS,EU,2
3109,2021-04-22,Entropiq,SAW,Dust2,1,CIS,EU,2
3110,2021-04-22,Izako Boars,Nordavind,Mirage,1,EU,EU,3
3111,2021-04-22,Nordavind,Izako Boars,Dust2,2,EU,EU,3
3112,2021-04-21,Dignitas,Extra Salt,Train,2,EU,N_A,2
3113,2021-04-21,Extra Salt,Dignitas,Vertigo,1,N_A,EU,2
3114,2021-04-21,K23,Young Ninjas,Mirage,1,CIS,EU,3
3115,2021-04-21,Young Ninjas,K23,Overpass,2,EU,CIS,3
3116,2021-04-21,Movistar Riders,SKADE,Overpass,2,EU,EU,2
3117,2021-04-21,Fiend,Nordavind,Overpass,1,EU,EU,3
3118,2021-04-21,Nordavind,Fiend,Nuke,2,EU,EU,3
3119,2021-04-21,forZe,Complexity,Dust2,1,CIS,EU,2
3120,2021-04-21,forZe,Complexity,Mirage,2,CIS,EU,2
3121,2021-04-21,Complexity,forZe,Inferno,2,EU,CIS,2
3122,2021-04-20,Izako Boars,SKADE,Inferno,2,EU,EU,2
3123,2021-04-20,Izako Boars,SKADE,Vertigo,2,EU,EU,2
3124,2021-04-20,K23,LDLC,Inferno,1,CIS,EU,3
3125,2021-04-20,LDLC,K23,Overpass,2,EU,CIS,3
3126,2021-04-20,SKADE,Endpoint,Train,1,EU,EU,2
3127,2021-04-20,Evil Geniuses,Dignitas,Vertigo,2,N_A,EU,2
3128,2021-04-20,Dignitas,Evil Geniuses,Inferno,1,EU,N_A,2
3129,2021-04-20,BIG,Extra Salt,Nuke,2,EU,N_A,2
3130,2021-04-20,Extra Salt,BIG,Dust2,2,N_A,EU,2
3131,2021-04-20,BIG,Extra Salt,Train,2,EU,N_A,2
3132,2021-04-20,Anonymo,Endpoint,Vertigo,1,EU,EU,3
3133,2021-04-20,Anonymo,Endpoint,Inferno,1,EU,EU,3
3134,2021-04-20,Apeks,SKADE,Overpass,2,EU,EU,2
3135,2021-04-19,Complexity,HAVU,Overpass,1,EU,EU,2
3136,2021-04-19,HAVU,Complexity,Mirage,2,EU,EU,2
3137,2021-04-19,forZe,Virtus.pro,Overpass,1,CIS,CIS,2
3138,2021-04-19,Virtus.pro,forZe,Mirage,2,CIS,CIS,2
3139,2021-04-19,Izako Boars,K23,Inferno,2,EU,CIS,3
3140,2021-04-19,K23,Izako Boars,Train,1,CIS,EU,3
3141,2021-04-19,Triumph,Bad News Bears,Mirage,2,N_A,N_A,2
3142,2021-04-19,Bad News Bears,Triumph,Train,2,N_A,N_A,2
3143,2021-04-19,Triumph,Bad News Bears,Inferno,2,N_A,N_A,2
3144,2021-04-19,Bad News Bears,Triumph,Nuke,1,N_A,N_A,2
3145,2021-04-18,Gambit,Heroic,Train,1,CIS,EU,1
3146,2021-04-18,Gambit,Heroic,Vertigo,2,CIS,EU,1
3147,2021-04-18,Gambit,Heroic,Inferno,1,CIS,EU,1
3148,2021-04-18,SAW,Entropiq,Train,2,EU,CIS,2
3149,2021-04-18,SKADE,Nordavind,Inferno,1,EU,EU,2
3150,2021-04-18,Entropiq,SAW,Nuke,1,CIS,EU,2
3151,2021-04-18,SAW,Entropiq,Mirage,2,EU,CIS,2
3152,2021-04-18,Nordavind,SKADE,Overpass,2,EU,EU,2
3153,2021-04-18,G2,Spirit,Nuke,1,EU,CIS,1
3154,2021-04-18,G2,Spirit,Dust2,1,EU,CIS,1
3155,2021-04-18,Spirit,G2,Mirage,1,CIS,EU,1
3156,2021-04-18,Tricked,LDLC,Nuke,1,EU,EU,3
3157,2021-04-18,LDLC,Tricked,Overpass,2,EU,EU,3
3158,2021-04-18,Tricked,LDLC,Inferno,2,EU,EU,3
3159,2021-04-18,ENCE,Nordavind,Inferno,2,EU,EU,2
3160,2021-04-18,Nordavind,ENCE,Train,1,EU,EU,2
3161,2021-04-18,Izako Boars,LDLC,Nuke,2,EU,EU,3
3162,2021-04-18,Izako Boars,LDLC,Train,2,EU,EU,3
3163,2021-04-18,Young Ninjas,SKADE,Overpass,2,EU,EU,2
3164,2021-04-18,SKADE,Young Ninjas,Inferno,1,EU,EU,2
3165,2021-04-18,Young Ninjas,SKADE,Train,1,EU,EU,2
3166,2021-04-18,Fiend,Copenhagen Flames,Inferno,2,EU,EU,3
3167,2021-04-18,Copenhagen Flames,Fiend,Train,2,EU,EU,3
3168,2021-04-18,Copenhagen Flames,Fiend,Nuke,1,EU,EU,3
3169,2021-04-18,RBG,Bad News Bears,Mirage,2,N_A,N_A,2
3170,2021-04-18,Bad News Bears,RBG,Overpass,1,N_A,N_A,2
3171,2021-04-17,ENCE,DBL PONEY,Nuke,1,EU,EU,2
3172,2021-04-17,DBL PONEY,ENCE,Train,2,EU,EU,2
3173,2021-04-17,AGO,Entropiq,Dust2,2,EU,CIS,2
3174,2021-04-17,Entropiq,AGO,Train,1,CIS,EU,2
3175,2021-04-17,Gambit,FURIA,Train,1,CIS,SA,1
3176,2021-04-17,FURIA,Gambit,Overpass,1,SA,CIS,1
3177,2021-04-17,FURIA,Gambit,Mirage,2,SA,CIS,1
3178,2021-04-17,Apeks,SKADE,Inferno,2,EU,EU,2
3179,2021-04-17,Apeks,SKADE,Vertigo,2,EU,EU,2
3180,2021-04-17,Apeks,SKADE,Overpass,1,EU,EU,2
3181,2021-04-17,9z,Heroic,Inferno,2,SA,EU,1
3182,2021-04-17,Heroic,9z,Mirage,1,EU,SA,1
3183,2021-04-17,High Coast,RBG,Nuke,2,N_A,N_A,2
3184,2021-04-17,RBG,High Coast,Dust2,2,N_A,N_A,2
3185,2021-04-17,High Coast,RBG,Inferno,2,N_A,N_A,2
3186,2021-04-16,Dignitas,Spirit,Inferno,2,EU,CIS,1
3187,2021-04-16,Dignitas,Spirit,Dust2,2,EU,CIS,1
3188,2021-04-16,Spirit,Dignitas,Nuke,2,CIS,EU,1
3189,2021-04-16,Wisla Krakow,AGO,Train,2,EU,EU,2
3190,2021-04-16,AGO,Wisla Krakow,Mirage,2,EU,EU,2
3191,2021-04-16,Wisla Krakow,AGO,Inferno,2,EU,EU,2
3192,2021-04-16,Movistar Riders,Sangal,Inferno,1,EU,EU,2
3193,2021-04-16,Movistar Riders,Sangal,Vertigo,1,EU,EU,2
3194,2021-04-16,Movistar Riders,Sangal,Mirage,2,EU,EU,2
3195,2021-04-16,Tricked,ENCE,Train,2,EU,EU,2
3196,2021-04-16,ENCE,Tricked,Overpass,1,EU,EU,2
3197,2021-04-16,DBL PONEY,Young Ninjas,Overpass,2,EU,EU,2
3198,2021-04-16,Tricked,DBL PONEY,Inferno,2,EU,EU,2
3199,2021-04-16,OG,G2,Inferno,2,EU,EU,1
3200,2021-04-16,OG,G2,Dust2,1,EU,EU,1
3201,2021-04-16,G2,OG,Nuke,1,EU,EU,1
3202,2021-04-16,Sangal,Sinners,Nuke,2,EU,EU,3
3203,2021-04-16,Sinners,Sangal,Vertigo,1,EU,EU,3
3204,2021-04-16,Sinners,Sangal,Inferno,2,EU,EU,3
3205,2021-04-16,Young Ninjas,ENCE,Inferno,1,EU,EU,2
3206,2021-04-16,Bad News Bears,Triumph,Train,2,N_A,N_A,2
3207,2021-04-16,Triumph,Bad News Bears,Dust2,2,N_A,N_A,2
3208,2021-04-16,Bad News Bears,Triumph,Nuke,2,N_A,N_A,2
3209,2021-04-15,Movistar Riders,Copenhagen Flames,Overpass,1,EU,EU,3
3210,2021-04-15,Copenhagen Flames,Movistar Riders,Nuke,2,EU,EU,3
3211,2021-04-15,Entropiq,SAW,Dust2,2,CIS,EU,2
3212,2021-04-15,SAW,Entropiq,Mirage,2,EU,CIS,2
3213,2021-04-15,Entropiq,SAW,Nuke,2,CIS,EU,2
3214,2021-04-15,Wisla Krakow,Nemiga,Nuke,1,EU,CIS,2
3215,2021-04-15,Wisla Krakow,Nemiga,Inferno,2,EU,CIS,2
3216,2021-04-15,Nemiga,Wisla Krakow,Mirage,2,CIS,EU,2
3217,2021-04-15,AGO,Sprout,Nuke,1,EU,EU,2
3218,2021-04-15,Sprout,AGO,Vertigo,2,EU,EU,2
3219,2021-04-15,SKADE,HAVU,Dust2,1,EU,EU,2
3220,2021-04-15,HAVU,SKADE,Overpass,2,EU,EU,2
3221,2021-04-15,Vitality,9z,Inferno,2,EU,SA,1
3222,2021-04-15,9z,Vitality,Overpass,1,SA,EU,1
3223,2021-04-15,Vitality,9z,Nuke,1,EU,SA,1
3224,2021-04-15,Apeks,Nordavind,Dust2,2,EU,EU,2
3225,2021-04-15,SAW,Heroic,Train,2,EU,EU,1
3226,2021-04-15,Heroic,SAW,Vertigo,1,EU,EU,1
3227,2021-04-15,Nordavind,SKADE,Inferno,1,EU,EU,2
3228,2021-04-15,Young Ninjas,Endpoint,Inferno,1,EU,EU,2
3229,2021-04-15,Anonymo,Sinners,Vertigo,2,EU,EU,2
3230,2021-04-15,Apeks,HAVU,Dust2,1,EU,EU,2
3231,2021-04-15,forZe,Movistar Riders,Nuke,1,CIS,EU,2
3232,2021-04-15,Fiend,SKADE,Overpass,2,EU,EU,3
3233,2021-04-15,SKADE,Fiend,Train,1,EU,EU,3
3234,2021-04-15,High Coast,Bad News Bears,Train,2,N_A,N_A,2
3235,2021-04-15,Bad News Bears,High Coast,Overpass,1,N_A,N_A,2
3236,2021-04-15,RBG,Triumph,Dust2,2,N_A,N_A,2
3237,2021-04-15,Triumph,RBG,Inferno,1,N_A,N_A,2
3238,2021-04-14,Anonymo,Wisla Krakow,Mirage,2,EU,EU,2
3239,2021-04-14,Wisla Krakow,Anonymo,Inferno,2,EU,EU,2
3240,2021-04-14,Anonymo,Wisla Krakow,Overpass,2,EU,EU,2
3241,2021-04-14,AGO,Apeks,Inferno,1,EU,EU,2
3242,2021-04-14,Apeks,AGO,Vertigo,2,EU,EU,2
3243,2021-04-14,Sprout,SAW,Dust2,2,EU,EU,2
3244,2021-04-14,Sprout,SAW,Vertigo,2,EU,EU,2
3245,2021-04-14,Nemiga,Entropiq,Overpass,2,CIS,CIS,2
3246,2021-04-14,Entropiq,Nemiga,Nuke,1,CIS,CIS,2
3247,2021-04-14,MIBR,FURIA,Vertigo,2,SA,SA,1
3248,2021-04-14,FURIA,MIBR,Mirage,1,SA,SA,1
3249,2021-04-14,ENCE,SKADE,Overpass,2,EU,EU,3
3250,2021-04-14,SKADE,ENCE,Train,1,EU,EU,3
3251,2021-04-14,DBL PONEY,SKADE,Inferno,2,EU,EU,3
3252,2021-04-14,Extra Salt,Spirit,Dust2,2,N_A,CIS,1
3253,2021-04-14,Spirit,Extra Salt,Train,1,CIS,N_A,1
3254,2021-04-13,DBL PONEY,LDLC,Dust2,2,EU,EU,3
3255,2021-04-13,LDLC,DBL PONEY,Nuke,2,EU,EU,3
3256,2021-04-13,DBL PONEY,LDLC,Train,2,EU,EU,3
3257,2021-04-13,Dignitas,Liquid,Vertigo,1,EU,N_A,1
3258,2021-04-13,Liquid,Dignitas,Nuke,2,N_A,EU,1
3259,2021-04-13,Wisla Krakow,Sprout,Nuke,2,EU,EU,2
3260,2021-04-13,Sprout,Wisla Krakow,Dust2,1,EU,EU,2
3261,2021-04-13,Sprout,Wisla Krakow,Train,2,EU,EU,2
3262,2021-04-13,AGO,Entropiq,Vertigo,2,EU,CIS,2
3263,2021-04-13,AGO,Entropiq,Dust2,2,EU,CIS,2
3264,2021-04-13,Entropiq,AGO,Train,2,CIS,EU,2
3265,2021-04-13,Anonymo,SAW,Nuke,2,EU,EU,2
3266,2021-04-13,SAW,Anonymo,Train,1,EU,EU,2
3267,2021-04-13,Apeks,Nemiga,Nuke,2,EU,CIS,2
3268,2021-04-13,Nemiga,Apeks,Inferno,1,CIS,EU,2
3269,2021-04-13,Endpoint,G2,Dust2,2,EU,EU,1
3270,2021-04-13,Endpoint,G2,Inferno,2,EU,EU,1
3271,2021-04-13,OG,Astralis,Dust2,1,EU,EU,1
3272,2021-04-13,Astralis,OG,Inferno,2,EU,EU,1
3273,2021-12-04,paiN,Bad News Bears,Dust2,1,SA,N_A,2
3274,2021-12-04,paiN,Bad News Bears,Inferno,2,SA,N_A,2
3275,2021-12-04,Bad News Bears,paiN,Nuke,2,N_A,SA,2
3276,2021-11-04,Triumph,Bad News Bears,Dust2,2,N_A,N_A,2
3277,2021-11-04,Bad News Bears,Triumph,Overpass,1,N_A,N_A,2
3278,2021-11-04,Dignitas,HAVU,Dust2,2,EU,EU,3
3279,2021-11-04,HAVU,Dignitas,Nuke,1,EU,EU,3
3280,2021-11-04,Heroic,Gambit,Mirage,1,EU,CIS,1
3281,2021-11-04,Heroic,Gambit,Overpass,2,EU,CIS,1
3282,2021-11-04,Gambit,Heroic,Train,2,CIS,EU,1
3283,2021-11-04,Heroic,Gambit,Vertigo,2,EU,CIS,1
3284,2021-11-04,Gambit,Heroic,Inferno,2,CIS,EU,1
3285,2021-10-04,Heroic,FURIA,Dust2,1,EU,SA,1
3286,2021-10-04,Heroic,FURIA,Mirage,1,EU,SA,1
3287,2021-10-04,Sinners,Dignitas,Train,2,EU,EU,3
3288,2021-10-04,Sinners,Dignitas,Nuke,2,EU,EU,3
3289,2021-10-04,Dignitas,Sinners,Vertigo,2,EU,EU,3
3290,2021-10-04,NIP,Gambit,Dust2,2,EU,CIS,1
3291,2021-10-04,Gambit,NIP,Inferno,1,CIS,EU,1
3292,2021-10-04,K23,HAVU,Mirage,2,CIS,EU,3
3293,2021-10-04,HAVU,K23,Overpass,1,EU,CIS,3
3294,2021-09-04,FURIA,Astralis,Train,1,SA,EU,1
3295,2021-09-04,Astralis,FURIA,Vertigo,2,EU,SA,1
