Index,Date,Team1,Team2,Team1_country,Team2_country,Map,Team1_Score,Team2_Score,Event,Total_rounds,rnd_diff,winner,Team1_region,Team2_region,Event_priority
4265,2021-02-16,Movistar Riders,Cloud9,Europe,Europe,Nuke,16,19,IEM Katowice 2021 Play-In,35,-3,2,EU,EU,1
4266,2021-02-16,Cloud9,Movistar Riders,Europe,Europe,Overpass,16,11,IEM Katowice 2021 Play-In,27,5,1,EU,EU,1
4267,2021-02-16,Spirit,BIG,Russia,Germany,Mirage,16,13,IEM Katowice 2021 Play-In,29,3,1,CIS,EU,1
4268,2021-02-16,BIG,Spirit,Germany,Russia,Overpass,11,16,IEM Katowice 2021 Play-In,27,-5,2,EU,CIS,1
4269,2021-02-16,fnatic,OG,Sweden,Europe,Overpass,9,16,IEM Katowice 2021 Play-In,25,-7,2,EU,EU,1
4270,2021-02-16,MIBR,Liquid,Brazil,United States,Vertigo,12,16,IEM Katowice 2021 Play-In,28,-4,2,SA,N_A,1
4271,2021-02-16,Renegades,MOUZ,Australia,Europe,Inferno,14,16,IEM Katowice 2021 Play-In,30,-2,2,Oceania,EU,1
4272,2021-02-16,Wisla Krakow,Virtus.pro,Poland,CIS,Inferno,10,16,IEM Katowice 2021 Play-In,26,-6,2,EU,CIS,1
4273,2021-02-16,Complexity,NIP,Europe,Sweden,Nuke,7,16,IEM Katowice 2021 Play-In,23,-9,2,EU,EU,1
4274,2021-02-16,HAVU,Apeks,Finland,Sweden,Inferno,16,9,Snow Sweet Snow 2 Regionals,25,7,1,EU,EU,3
4275,2021-02-16,Apeks,HAVU,Sweden,Finland,Dust2,6,16,Snow Sweet Snow 2 Regionals,22,-10,2,EU,EU,3
4276,2021-02-16,Cloud9,Spirit,Europe,Russia,Inferno,7,16,IEM Katowice 2021 Play-In,23,-9,2,EU,CIS,1
4277,2021-02-16,Movistar Riders,BIG,Europe,Germany,Inferno,6,16,IEM Katowice 2021 Play-In,22,-10,2,EU,EU,1
4278,2021-02-16,Gambit,TeamOne,Russia,Brazil,Train,16,5,IEM Katowice 2021 Play-In,21,11,1,CIS,SA,1
4279,2021-02-16,HAVU,Lilmix,Finland,Sweden,Inferno,16,9,Snow Sweet Snow 2 Regionals,25,7,1,EU,EU,3
4280,2021-02-16,Lilmix,HAVU,Sweden,Finland,Mirage,14,16,Snow Sweet Snow 2 Regionals,30,-2,2,EU,EU,3
4281,2021-02-15,Winstrike,HellRaisers,Russia,Europe,Vertigo,16,11,Snow Sweet Snow 2 Regionals,27,5,1,CIS,EU,3
4282,2021-02-15,Winstrike,HellRaisers,Russia,Europe,Train,16,8,Snow Sweet Snow 2 Regionals,24,8,1,CIS,EU,3
4283,2021-02-15,HellRaisers,Winstrike,Europe,Russia,Mirage,16,10,Snow Sweet Snow 2 Regionals,26,6,1,EU,CIS,3
4284,2021-02-15,Triumph,Extra Salt,United States,North America,Dust2,17,19,ESEA Winter 2020 Cash Cup 5 North America,36,-2,2,N_A,N_A,2
4285,2021-02-15,Extra Salt,Triumph,North America,United States,Nuke,16,13,ESEA Winter 2020 Cash Cup 5 North America,29,3,1,N_A,N_A,2
4286,2021-02-15,Triumph,Extra Salt,United States,North America,Overpass,16,14,ESEA Winter 2020 Cash Cup 5 North America,30,2,1,N_A,N_A,2
4287,2021-02-14,FaZe,Natus Vincere,Europe,Russia,Nuke,11,16,BLAST Premier Spring Groups 2021,27,-5,2,EU,CIS,1
4288,2021-02-14,Natus Vincere,FaZe,Russia,Europe,Dust2,16,10,BLAST Premier Spring Groups 2021,26,6,1,CIS,EU,1
4289,2021-02-14,FaZe,Liquid,Europe,United States,Inferno,16,6,BLAST Premier Spring Groups 2021,22,10,1,EU,N_A,1
4290,2021-02-14,Liquid,FaZe,United States,Europe,Nuke,20,22,BLAST Premier Spring Groups 2021,42,-2,2,N_A,EU,1
4291,2021-02-13,MIBR,Liquid,Brazil,United States,Inferno,9,16,BLAST Premier Spring Groups 2021,25,-7,2,SA,N_A,1
4292,2021-02-13,Liquid,MIBR,United States,Brazil,Vertigo,16,6,BLAST Premier Spring Groups 2021,22,10,1,N_A,SA,1
4293,2021-02-13,Natus Vincere,FaZe,Russia,Europe,Train,19,17,BLAST Premier Spring Groups 2021,36,2,1,CIS,EU,1
4294,2021-02-13,FaZe,Natus Vincere,Europe,Russia,Nuke,16,11,BLAST Premier Spring Groups 2021,27,5,1,EU,CIS,1
4295,2021-02-13,Natus Vincere,FaZe,Russia,Europe,Inferno,16,8,BLAST Premier Spring Groups 2021,24,8,1,CIS,EU,1
4296,2021-02-13,forZe,Lyngby Vikings,Russia,Denmark,Nuke,16,11,European Development Championship 2,27,5,1,CIS,EU,2
4297,2021-02-13,Lyngby Vikings,forZe,Denmark,Russia,Dust2,7,16,European Development Championship 2,23,-9,2,EU,CIS,2
4298,2021-02-13,ex-ETHEREAL,forZe,Russia,Russia,Inferno,11,16,European Development Championship 2,27,-5,2,CIS,CIS,2
4299,2021-02-13,forZe,ex-ETHEREAL,Russia,Russia,Dust2,28,24,European Development Championship 2,52,4,1,CIS,CIS,2
4300,2021-02-12,FaZe,Liquid,Europe,United States,Nuke,16,1,BLAST Premier Spring Groups 2021,17,15,1,EU,N_A,1
4301,2021-02-12,FaZe,Liquid,Europe,United States,Dust2,16,11,BLAST Premier Spring Groups 2021,27,5,1,EU,N_A,1
4302,2021-02-12,Natus Vincere,MIBR,Russia,Brazil,Dust2,16,6,BLAST Premier Spring Groups 2021,22,10,1,CIS,SA,1
4303,2021-02-12,MIBR,Natus Vincere,Brazil,Russia,Train,16,7,BLAST Premier Spring Groups 2021,23,9,1,SA,CIS,1
4304,2021-02-12,Natus Vincere,MIBR,Russia,Brazil,Mirage,16,11,BLAST Premier Spring Groups 2021,27,5,1,CIS,SA,1
4305,2021-02-12,Sprout,Lyngby Vikings,Germany,Denmark,Nuke,16,14,European Development Championship 2,30,2,1,EU,EU,2
4306,2021-02-12,Sprout,Lyngby Vikings,Germany,Denmark,Vertigo,16,12,European Development Championship 2,28,4,1,EU,EU,2
4307,2021-02-12,Lyngby Vikings,Sprout,Denmark,Germany,Dust2,16,8,European Development Championship 2,24,8,1,EU,EU,2
4308,2021-02-12,forZe,Lyngby Vikings,Russia,Denmark,Nuke,12,16,European Development Championship 2,28,-4,2,CIS,EU,2
4309,2021-02-12,Sprout,ex-ETHEREAL,Germany,Russia,Dust2,16,14,European Development Championship 2,30,2,1,EU,CIS,2
4310,2021-02-11,Movistar Riders,Izako Boars,Europe,Poland,Train,16,11,European Development Championship 2,27,5,1,EU,EU,2
4311,2021-02-11,Izako Boars,Movistar Riders,Poland,Europe,Nuke,8,16,European Development Championship 2,24,-8,2,EU,EU,2
4312,2021-02-11,K23,Movistar Riders,Kazakhstan,Europe,Overpass,7,16,European Development Championship 2,23,-9,2,CIS,EU,2
4313,2021-02-11,Movistar Riders,K23,Europe,Kazakhstan,Inferno,16,14,European Development Championship 2,30,2,1,EU,CIS,2
4314,2021-02-11,RBG,High Coast,United States,United States,Overpass,13,16,ESEA Premier Season 36 North America,29,-3,2,N_A,N_A,2
4315,2021-02-11,High Coast,RBG,United States,United States,Nuke,16,13,ESEA Premier Season 36 North America,29,3,1,N_A,N_A,2
4316,2021-02-10,Evil Geniuses,Complexity,United States,Europe,Mirage,5,16,BLAST Premier Spring Groups 2021,21,-11,2,N_A,EU,1
4317,2021-02-10,Complexity,Evil Geniuses,Europe,United States,Inferno,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,N_A,1
4318,2021-02-10,Wisla Krakow,GamerLegion,Poland,Europe,Nuke,16,14,ESEA Premier Season 36 Europe,30,2,1,EU,EU,2
4319,2021-02-10,GamerLegion,Wisla Krakow,Europe,Poland,Train,2,16,ESEA Premier Season 36 Europe,18,-14,2,EU,EU,2
4320,2021-02-10,Wisla Krakow,GamerLegion,Poland,Europe,Overpass,9,16,ESEA Premier Season 36 Europe,25,-7,2,EU,EU,2
4321,2021-02-10,Apeks,SAW,Sweden,Portugal,Dust2,12,16,ESEA Premier Season 36 Europe,28,-4,2,EU,EU,2
4322,2021-02-10,Apeks,SAW,Sweden,Portugal,Vertigo,8,16,ESEA Premier Season 36 Europe,24,-8,2,EU,EU,2
4323,2021-02-10,G2,Evil Geniuses,Europe,United States,Nuke,5,16,BLAST Premier Spring Groups 2021,21,-11,2,EU,N_A,1
4324,2021-02-10,G2,Evil Geniuses,Europe,United States,Vertigo,16,9,BLAST Premier Spring Groups 2021,25,7,1,EU,N_A,1
4325,2021-02-10,G2,Evil Geniuses,Europe,United States,Train,12,16,BLAST Premier Spring Groups 2021,28,-4,2,EU,N_A,1
4326,2021-02-10,Sinners,Izako Boars,Czech Republic,Poland,Nuke,16,14,European Development Championship 2,30,2,1,EU,EU,2
4327,2021-02-10,Sinners,Izako Boars,Czech Republic,Poland,Train,23,25,European Development Championship 2,48,-2,2,EU,EU,2
4328,2021-02-10,Sinners,Izako Boars,Czech Republic,Poland,Vertigo,16,10,European Development Championship 2,26,6,1,EU,EU,2
4329,2021-02-10,Gambit,FunPlus Phoenix,Russia,Europe,Dust2,9,16,Snow Sweet Snow 1,25,-7,2,CIS,EU,3
4330,2021-02-10,FunPlus Phoenix,Gambit,Europe,Russia,Overpass,10,16,Snow Sweet Snow 1,26,-6,2,EU,CIS,3
4331,2021-02-10,Gambit,FunPlus Phoenix,Russia,Europe,Inferno,14,16,Snow Sweet Snow 1,30,-2,2,CIS,EU,3
4332,2021-02-10,Sinners,Movistar Riders,Czech Republic,Europe,Vertigo,16,9,European Development Championship 2,25,7,1,EU,EU,2
4333,2021-02-10,K23,Izako Boars,Kazakhstan,Poland,Vertigo,15,19,European Development Championship 2,34,-4,2,CIS,EU,2
4334,2021-02-10,Virtus.pro,Gambit,CIS,Russia,Mirage,11,16,Snow Sweet Snow 1,27,-5,2,CIS,CIS,3
4335,2021-02-10,Gambit,Virtus.pro,Russia,CIS,Dust2,19,22,Snow Sweet Snow 1,41,-3,2,CIS,CIS,3
4336,2021-02-10,Virtus.pro,Gambit,CIS,Russia,Overpass,13,16,Snow Sweet Snow 1,29,-3,2,CIS,CIS,3
4337,2021-02-10,SAW,FunPlus Phoenix,Portugal,Europe,Nuke,10,16,Snow Sweet Snow 1,26,-6,2,EU,EU,3
4338,2021-02-10,FunPlus Phoenix,SAW,Europe,Portugal,Dust2,16,13,Snow Sweet Snow 1,29,3,1,EU,EU,3
4339,2021-02-09,Vitality,Evil Geniuses,France,United States,Inferno,16,19,BLAST Premier Spring Groups 2021,35,-3,2,EU,N_A,1
4340,2021-02-09,Vitality,Evil Geniuses,France,United States,Vertigo,16,8,BLAST Premier Spring Groups 2021,24,8,1,EU,N_A,1
4341,2021-02-09,Vitality,Evil Geniuses,France,United States,Nuke,9,16,BLAST Premier Spring Groups 2021,25,-7,2,EU,N_A,1
4342,2021-02-09,LDLC,Nemiga,France,Belarus,Inferno,6,16,ESEA Premier Season 36 Europe,22,-10,2,EU,CIS,2
4343,2021-02-09,Nemiga,LDLC,Belarus,France,Nuke,12,16,ESEA Premier Season 36 Europe,28,-4,2,CIS,EU,2
4344,2021-02-09,LDLC,Nemiga,France,Belarus,Vertigo,12,16,ESEA Premier Season 36 Europe,28,-4,2,EU,CIS,2
4345,2021-02-09,AGO,Nexus,Poland,Romania,Dust2,16,10,ESEA Premier Season 36 Europe,26,6,1,EU,EU,2
4346,2021-02-09,Nexus,AGO,Romania,Poland,Vertigo,7,16,ESEA Premier Season 36 Europe,23,-9,2,EU,EU,2
4347,2021-02-09,Winstrike,Wisla Krakow,Russia,Poland,Train,16,10,ESEA Premier Season 36 Europe,26,6,1,CIS,EU,2
4348,2021-02-09,Wisla Krakow,Winstrike,Poland,Russia,Mirage,5,16,ESEA Premier Season 36 Europe,21,-11,2,EU,CIS,2
4349,2021-02-09,SAW,forZe,Portugal,Russia,Inferno,16,3,ESEA Premier Season 36 Europe,19,13,1,EU,CIS,2
4350,2021-02-09,forZe,SAW,Russia,Portugal,Dust2,16,13,ESEA Premier Season 36 Europe,29,3,1,CIS,EU,2
4351,2021-02-09,forZe,SAW,Russia,Portugal,Nuke,13,16,ESEA Premier Season 36 Europe,29,-3,2,CIS,EU,2
4352,2021-02-09,Complexity,G2,Europe,Europe,Dust2,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,EU,1
4353,2021-02-09,G2,Complexity,Europe,Europe,Mirage,14,16,BLAST Premier Spring Groups 2021,30,-2,2,EU,EU,1
4354,2021-02-09,Sangal,HellRaisers,Turkey,Europe,Nuke,11,16,European Development Championship 2,27,-5,2,EU,EU,2
4355,2021-02-09,Sangal,HellRaisers,Turkey,Europe,Train,16,4,European Development Championship 2,20,12,1,EU,EU,2
4356,2021-02-09,HellRaisers,Sangal,Europe,Turkey,Inferno,16,13,European Development Championship 2,29,3,1,EU,EU,2
4357,2021-02-09,FunPlus Phoenix,forZe,Europe,Russia,Train,25,22,Snow Sweet Snow 1,47,3,1,EU,CIS,3
4358,2021-02-09,forZe,FunPlus Phoenix,Russia,Europe,Nuke,14,16,Snow Sweet Snow 1,30,-2,2,CIS,EU,3
4359,2021-02-09,forZe,FunPlus Phoenix,Russia,Europe,Dust2,16,2,Snow Sweet Snow 1,18,14,1,CIS,EU,3
4360,2021-02-09,Sangal,SKADE,Turkey,Bulgaria,Dust2,16,2,European Development Championship 2,18,14,1,EU,EU,2
4361,2021-02-09,SKADE,Sangal,Bulgaria,Turkey,Inferno,10,16,European Development Championship 2,26,-6,2,EU,EU,2
4362,2021-02-09,SKADE,Sangal,Bulgaria,Turkey,Mirage,16,8,European Development Championship 2,24,8,1,EU,EU,2
4363,2021-02-09,GODSENT,Gambit,Brazil,Russia,Vertigo,9,16,Snow Sweet Snow 1,25,-7,2,SA,CIS,3
4364,2021-02-09,Gambit,GODSENT,Russia,Brazil,Inferno,16,9,Snow Sweet Snow 1,25,7,1,CIS,SA,3
4365,2021-02-09,ENCE,SAW,Europe,Portugal,Nuke,11,16,Snow Sweet Snow 1,27,-5,2,EU,EU,3
4366,2021-02-09,SAW,ENCE,Portugal,Europe,Train,16,11,Snow Sweet Snow 1,27,5,1,EU,EU,3
4367,2021-02-09,Virtus.pro,Endpoint,CIS,Europe,Mirage,16,4,Snow Sweet Snow 1,20,12,1,CIS,EU,3
4368,2021-02-09,Virtus.pro,Endpoint,CIS,Europe,Dust2,16,7,Snow Sweet Snow 1,23,9,1,CIS,EU,3
4369,2021-02-08,G2,Evil Geniuses,Europe,United States,Vertigo,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,N_A,1
4370,2021-02-08,G2,Evil Geniuses,Europe,United States,Inferno,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,N_A,1
4371,2021-02-08,Budapest Five,HellRaisers,Hungary,Europe,Overpass,16,5,European Development Championship 2,21,11,1,EU,EU,2
4372,2021-02-08,HellRaisers,Budapest Five,Europe,Hungary,Nuke,16,13,European Development Championship 2,29,3,1,EU,EU,2
4373,2021-02-08,Budapest Five,HellRaisers,Hungary,Europe,Train,16,4,European Development Championship 2,20,12,1,EU,EU,2
4374,2021-02-08,Complexity,Vitality,Europe,France,Overpass,16,2,BLAST Premier Spring Groups 2021,18,14,1,EU,EU,1
4375,2021-02-08,Vitality,Complexity,France,Europe,Mirage,11,16,BLAST Premier Spring Groups 2021,27,-5,2,EU,EU,1
4376,2021-02-08,Sangal,Budapest Five,Turkey,Hungary,Train,14,16,European Development Championship 2,30,-2,2,EU,EU,2
4377,2021-02-08,HellRaisers,SKADE,Europe,Bulgaria,Inferno,16,12,European Development Championship 2,28,4,1,EU,EU,2
4378,2021-02-08,Endpoint,Sangal,Europe,Turkey,Mirage,16,11,Snow Sweet Snow 1,27,5,1,EU,EU,3
4379,2021-02-08,Sangal,Endpoint,Turkey,Europe,Inferno,11,16,Snow Sweet Snow 1,27,-5,2,EU,EU,3
4380,2021-02-08,GODSENT,Izako Boars,Brazil,Poland,Overpass,16,5,Snow Sweet Snow 1,21,11,1,SA,EU,3
4381,2021-02-08,Izako Boars,GODSENT,Poland,Brazil,Nuke,16,14,Snow Sweet Snow 1,30,2,1,EU,SA,3
4382,2021-02-08,GODSENT,Izako Boars,Brazil,Poland,Dust2,16,10,Snow Sweet Snow 1,26,6,1,SA,EU,3
4383,2021-02-08,Winstrike,forZe,Russia,Russia,Nuke,12,16,Snow Sweet Snow 1,28,-4,2,CIS,CIS,3
4384,2021-02-08,Winstrike,forZe,Russia,Russia,Mirage,20,22,Snow Sweet Snow 1,42,-2,2,CIS,CIS,3
4385,2021-02-08,forZe,Winstrike,Russia,Russia,Overpass,13,16,Snow Sweet Snow 1,29,-3,2,CIS,CIS,3
4386,2021-02-08,Sprout,ENCE,Germany,Europe,Train,9,16,Snow Sweet Snow 1,25,-7,2,EU,EU,3
4387,2021-02-08,ENCE,Sprout,Europe,Germany,Nuke,16,2,Snow Sweet Snow 1,18,14,1,EU,EU,3
4388,2021-02-07,Sinners,Lyngby Vikings,Czech Republic,Denmark,Inferno,16,11,Shadow League Season 1,27,5,1,EU,EU,3
4389,2021-02-07,Sinners,Lyngby Vikings,Czech Republic,Denmark,Nuke,16,12,Shadow League Season 1,28,4,1,EU,EU,3
4390,2021-02-07,Sinners,Sangal,Czech Republic,Turkey,Mirage,16,13,Shadow League Season 1,29,3,1,EU,EU,3
4391,2021-02-07,Sangal,Sinners,Turkey,Czech Republic,Inferno,16,13,Shadow League Season 1,29,3,1,EU,EU,3
4392,2021-02-07,Sinners,Sangal,Czech Republic,Turkey,Nuke,16,11,Shadow League Season 1,27,5,1,EU,EU,3
4393,2021-02-07,Lyngby Vikings,HellRaisers,Denmark,Europe,Inferno,16,13,Shadow League Season 1,29,3,1,EU,EU,3
4394,2021-02-07,Lyngby Vikings,HellRaisers,Denmark,Europe,Dust2,18,22,Shadow League Season 1,40,-4,2,EU,EU,3
4395,2021-02-07,Lyngby Vikings,HellRaisers,Denmark,Europe,Nuke,16,12,Shadow League Season 1,28,4,1,EU,EU,3
4396,2021-02-06,BIG,NIP,Germany,Sweden,Overpass,16,14,BLAST Premier Spring Groups 2021,30,2,1,EU,EU,1
4397,2021-02-06,NIP,BIG,Sweden,Germany,Vertigo,2,16,BLAST Premier Spring Groups 2021,18,-14,2,EU,EU,1
4398,2021-02-06,BIG,Astralis,Germany,Denmark,Inferno,16,8,BLAST Premier Spring Groups 2021,24,8,1,EU,EU,1
4399,2021-02-06,Astralis,BIG,Denmark,Germany,Vertigo,14,16,BLAST Premier Spring Groups 2021,30,-2,2,EU,EU,1
4400,2021-02-06,Sangal,Project X,Turkey,Ukraine,Inferno,16,10,Shadow League Season 1,26,6,1,EU,CIS,3
4401,2021-02-06,Project X,Sangal,Ukraine,Turkey,Vertigo,3,16,Shadow League Season 1,19,-13,2,CIS,EU,3
4402,2021-02-05,OG,Astralis,Europe,Denmark,Inferno,6,16,BLAST Premier Spring Groups 2021,22,-10,2,EU,EU,1
4403,2021-02-05,Astralis,OG,Denmark,Europe,Dust2,19,16,BLAST Premier Spring Groups 2021,35,3,1,EU,EU,1
4404,2021-02-05,NIP,BIG,Sweden,Germany,Mirage,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,EU,1
4405,2021-02-05,BIG,NIP,Germany,Sweden,Overpass,19,22,BLAST Premier Spring Groups 2021,41,-3,2,EU,EU,1
4406,2021-02-05,Dignitas,Sprout,Sweden,Germany,Nuke,16,19,Snow Sweet Snow 1,35,-3,2,EU,EU,3
4407,2021-02-05,Sprout,Dignitas,Germany,Sweden,Vertigo,12,16,Snow Sweet Snow 1,28,-4,2,EU,EU,3
4408,2021-02-05,Dignitas,Sprout,Sweden,Germany,Dust2,9,16,Snow Sweet Snow 1,25,-7,2,EU,EU,3
4409,2021-02-05,EXTREMUM,forZe,Oceania,Russia,Dust2,9,16,Snow Sweet Snow 1,25,-7,2,Oceania,CIS,3
4410,2021-02-05,EXTREMUM,forZe,Oceania,Russia,Mirage,6,16,Snow Sweet Snow 1,22,-10,2,Oceania,CIS,3
4411,2021-02-05,forZe,EXTREMUM,Russia,Oceania,Inferno,13,16,Snow Sweet Snow 1,29,-3,2,CIS,Oceania,3
4412,2021-02-05,Izako Boars,PACT,Poland,Poland,Nuke,16,9,Snow Sweet Snow 1,25,7,1,EU,EU,3
4413,2021-02-05,PACT,Izako Boars,Poland,Poland,Dust2,11,16,Snow Sweet Snow 1,27,-5,2,EU,EU,3
4414,2021-02-04,OG,BIG,Europe,Germany,Dust2,13,16,BLAST Premier Spring Groups 2021,29,-3,2,EU,EU,1
4415,2021-02-04,BIG,OG,Germany,Europe,Inferno,16,12,BLAST Premier Spring Groups 2021,28,4,1,EU,EU,1
4416,2021-02-04,NIP,Astralis,Sweden,Denmark,Inferno,16,13,BLAST Premier Spring Groups 2021,29,3,1,EU,EU,1
4417,2021-02-04,Astralis,NIP,Denmark,Sweden,Overpass,13,16,BLAST Premier Spring Groups 2021,29,-3,2,EU,EU,1
4418,2021-02-04,Endpoint,forZe,Europe,Russia,Dust2,16,9,Snow Sweet Snow 1,25,7,1,EU,CIS,3
4419,2021-02-04,forZe,Endpoint,Russia,Europe,Train,5,16,Snow Sweet Snow 1,21,-11,2,CIS,EU,3
4420,2021-02-04,Dignitas,Sangal,Sweden,Turkey,Train,12,16,Snow Sweet Snow 1,28,-4,2,EU,EU,3
4421,2021-02-04,Dignitas,Sangal,Sweden,Turkey,Dust2,17,19,Snow Sweet Snow 1,36,-2,2,EU,EU,3
4422,2021-02-04,Sangal,Dignitas,Turkey,Sweden,Nuke,14,16,Snow Sweet Snow 1,30,-2,2,EU,EU,3
4423,2021-02-04,EXTREMUM,GODSENT,Oceania,Brazil,Nuke,8,16,Snow Sweet Snow 1,24,-8,2,Oceania,SA,3
4424,2021-02-04,GODSENT,EXTREMUM,Brazil,Oceania,Dust2,16,7,Snow Sweet Snow 1,23,9,1,SA,Oceania,3
4425,2021-02-04,Lyngby Vikings,Sprout,Denmark,Germany,Nuke,10,16,Snow Sweet Snow 1,26,-6,2,EU,EU,3
4426,2021-02-04,Lyngby Vikings,Sprout,Denmark,Germany,Dust2,12,16,Snow Sweet Snow 1,28,-4,2,EU,EU,3
4427,2021-02-04,Sprout,Lyngby Vikings,Germany,Denmark,Vertigo,10,16,Snow Sweet Snow 1,26,-6,2,EU,EU,3
4428,2021-02-04,PACT,Sinners,Poland,Czech Republic,Vertigo,16,14,Snow Sweet Snow 1,30,2,1,EU,EU,3
4429,2021-02-04,PACT,Sinners,Poland,Czech Republic,Inferno,7,16,Snow Sweet Snow 1,23,-9,2,EU,EU,3
4430,2021-02-04,Sinners,PACT,Czech Republic,Poland,Train,6,16,Snow Sweet Snow 1,22,-10,2,EU,EU,3
4431,2021-02-04,Izako Boars,EC Kyiv,Poland,Ukraine,Overpass,16,11,Snow Sweet Snow 1,27,5,1,EU,CIS,3
4432,2021-02-04,EC Kyiv,Izako Boars,Ukraine,Poland,Vertigo,16,3,Snow Sweet Snow 1,19,13,1,CIS,EU,3
4433,2021-02-04,EC Kyiv,Izako Boars,Ukraine,Poland,Dust2,4,16,Snow Sweet Snow 1,20,-12,2,CIS,EU,3
4434,2021-02-03,Sprout,Anonymo,Germany,Poland,Mirage,22,19,ESEA Premier Season 36 Europe,41,3,1,EU,EU,2
4435,2021-02-03,Anonymo,Sprout,Poland,Germany,Nuke,10,16,ESEA Premier Season 36 Europe,26,-6,2,EU,EU,2
4436,2021-02-03,forZe,Winstrike,Russia,Russia,Overpass,6,16,Snow Sweet Snow 1,22,-10,2,CIS,CIS,3
4437,2021-02-03,Winstrike,forZe,Russia,Russia,Mirage,22,19,Snow Sweet Snow 1,41,3,1,CIS,CIS,3
4438,2021-02-03,Endpoint,ENCE,Europe,Europe,Overpass,11,16,Snow Sweet Snow 1,27,-5,2,EU,EU,3
4439,2021-02-03,ENCE,Endpoint,Europe,Europe,Train,22,20,Snow Sweet Snow 1,42,2,1,EU,EU,3
4440,2021-02-03,Lyngby Vikings,Sangal,Denmark,Turkey,Inferno,11,16,Snow Sweet Snow 1,27,-5,2,EU,EU,3
4441,2021-02-03,Lyngby Vikings,Sangal,Denmark,Turkey,Dust2,10,16,Snow Sweet Snow 1,26,-6,2,EU,EU,3
4442,2021-02-03,Lyngby Vikings,Sangal,Denmark,Turkey,Vertigo,16,13,Snow Sweet Snow 1,29,3,1,EU,EU,3
4443,2021-02-03,PACT,GODSENT,Poland,Brazil,Inferno,6,16,Snow Sweet Snow 1,22,-10,2,EU,SA,3
4444,2021-02-03,GODSENT,PACT,Brazil,Poland,Dust2,16,9,Snow Sweet Snow 1,25,7,1,SA,EU,3
4445,2021-02-03,EXTREMUM,Izako Boars,Oceania,Poland,Inferno,16,9,Snow Sweet Snow 1,25,7,1,Oceania,EU,3
4446,2021-02-03,EXTREMUM,Izako Boars,Oceania,Poland,Train,3,16,Snow Sweet Snow 1,19,-13,2,Oceania,EU,3
4447,2021-02-03,Izako Boars,EXTREMUM,Poland,Oceania,Vertigo,11,16,Snow Sweet Snow 1,27,-5,2,EU,Oceania,3
4448,2021-02-03,EC Kyiv,Dignitas,Ukraine,Sweden,Vertigo,3,16,Snow Sweet Snow 1,19,-13,2,CIS,EU,3
4449,2021-02-03,EC Kyiv,Dignitas,Ukraine,Sweden,Overpass,6,16,Snow Sweet Snow 1,22,-10,2,CIS,EU,3
4450,2021-02-03,Dignitas,EC Kyiv,Sweden,Ukraine,Dust2,6,16,Snow Sweet Snow 1,22,-10,2,EU,CIS,3
4451,2021-02-03,GamerLegion,Sprout,Europe,Germany,Train,13,16,Snow Sweet Snow 1,29,-3,2,EU,EU,3
4452,2021-02-03,GamerLegion,Sprout,Europe,Germany,Nuke,13,16,Snow Sweet Snow 1,29,-3,2,EU,EU,3
4453,2021-02-03,Sprout,GamerLegion,Germany,Europe,Mirage,10,16,Snow Sweet Snow 1,26,-6,2,EU,EU,3
4454,2021-02-02,Sprout,Nemiga,Germany,Belarus,Nuke,16,11,ESEA Premier Season 36 Europe,27,5,1,EU,CIS,2
4455,2021-02-02,Sprout,Nemiga,Germany,Belarus,Inferno,16,9,ESEA Premier Season 36 Europe,25,7,1,EU,CIS,2
4456,2021-02-02,Nemiga,Sprout,Belarus,Germany,Dust2,16,11,ESEA Premier Season 36 Europe,27,5,1,CIS,EU,2
4457,2021-02-02,AGO,Anonymo,Poland,Poland,Inferno,12,16,ESEA Premier Season 36 Europe,28,-4,2,EU,EU,2
4458,2021-02-02,Anonymo,AGO,Poland,Poland,Mirage,19,17,ESEA Premier Season 36 Europe,36,2,1,EU,EU,2
4459,2021-02-02,Lyngby Vikings,ENCE,Denmark,Europe,Nuke,12,16,Snow Sweet Snow 1,28,-4,2,EU,EU,3
4460,2021-02-02,Lyngby Vikings,ENCE,Denmark,Europe,Dust2,13,16,Snow Sweet Snow 1,29,-3,2,EU,EU,3
4461,2021-02-02,ENCE,Lyngby Vikings,Europe,Denmark,Vertigo,14,16,Snow Sweet Snow 1,30,-2,2,EU,EU,3
4462,2021-02-02,Endpoint,Dignitas,Europe,Sweden,Overpass,16,10,Snow Sweet Snow 1,26,6,1,EU,EU,3
4463,2021-02-02,Dignitas,Endpoint,Sweden,Europe,Vertigo,13,16,Snow Sweet Snow 1,29,-3,2,EU,EU,3
4464,2021-02-02,FaZe,OG,Europe,Europe,Cobblestone,13,16,SteelSeries Invitational 2021,29,-3,2,EU,EU,3
4465,2021-02-02,OG,FaZe,Europe,Europe,Cache,25,23,SteelSeries Invitational 2021,48,2,1,EU,EU,3
4466,2021-02-02,EC Kyiv,forZe,Ukraine,Russia,Mirage,5,16,Snow Sweet Snow 1,21,-11,2,CIS,CIS,3
