Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-11-08,HONORIS,18 - 14,56.2%,88.9%,14.3%
2021-11-08,INTZ,17 - 15,53.1%,76.5%,6.7%
2021-11-08,GODSENT,15 - 7,68.2%,80.0%,42.9%
2021-11-08,SKADE,28 - 24,53.8%,71.4%,12.5%
2021-11-08,Anonymo,19 - 27,41.3%,78.9%,11.1%
2021-11-08,BLUEJAYS,8 - 16,33.3%,87.5%,18.8%
2021-11-08,Spirit,17 - 15,53.1%,82.4%,20.0%
2021-11-08,DETONA,10 - 14,41.7%,60.0%,28.6%
2021-11-08,9z,14 - 16,46.7%,57.1%,12.5%
2021-11-08,hREDS,13 - 9,59.1%,61.5%,55.6%
2021-11-08,BIG,19 - 11,56.7%,63.2%,9.1%
2021-11-08,Detonate,11 - 19,36.7%,81.8%,21.1%
2021-11-08,Sylyx,12 - 16,42.9%,75.0%,6.2%
2021-11-08,paiN,14 - 14,50.0%,92.9%,30.8%
2021-11-08,Strife,8 - 14,36.4%,100.0%,0.0%
2021-11-08,Verum,11 - 11,50.0%,72.7%,9.1%
2021-11-08,ATK,17 - 21,44.7%,76.5%,23.8%
2021-11-08,Dignitas,19 - 9,67.9%,73.7%,0.0%
2021-11-08,Entropiq Prague,9 - 13,40.9%,66.7%,7.7%
2021-11-08,SAW Youngsters,15 - 9,62.5%,33.3%,33.3%
2021-11-08,Astralis,10 - 26,27.8%,90.0%,7.7%
2021-11-08,Alke,8 - 14,36.4%,75.0%,21.4%
2021-11-07,Extra Salt,34 - 26,56.7%,91.2%,34.6%
2021-11-07,AGO,16 - 20,44.4%,68.8%,30.0%
2021-11-07,LookingForOrg,38 - 24,61.3%,76.3%,33.3%
2021-11-07,ORDER,26 - 24,52.0%,80.8%,41.7%
2021-11-07,MOUZ NXT,17 - 15,53.1%,88.2%,26.7%
2021-11-07,fnatic,17 - 17,50.0%,82.4%,23.5%
2021-11-07,Nexus,15 - 17,46.9%,73.3%,29.4%
2021-11-07,G2,33 - 27,55.0%,75.8%,34.6%
2021-11-07,Lyngby Vikings,34 - 20,63.0%,73.5%,25.0%
2021-11-07,Keyd,15 - 13,53.6%,93.3%,30.8%
2021-11-07,1WIN,30 - 28,51.7%,83.3%,35.7%
2021-11-07,MOUZ,22 - 18,55.0%,81.8%,27.8%
2021-11-07,MAD Lions,17 - 13,56.7%,88.2%,46.2%
2021-11-07,SWS,18 - 10,64.3%,66.7%,50.0%
2021-11-07,Tranquillum,14 - 14,50.0%,92.9%,14.3%
2021-11-07,Singularity,18 - 18,50.0%,83.3%,16.7%
2021-11-07,FaZe,15 - 9,62.5%,86.7%,55.6%
2021-11-07,RBG,19 - 27,41.3%,78.9%,22.2%
2021-11-07,Northern Forces,12 - 12,50.0%,100.0%,33.3%
2021-11-07,PACT,11 - 13,45.8%,90.9%,38.5%
2021-11-07,Synthetic,17 - 5,77.3%,88.2%,40.0%
2021-11-07,Finest,14 - 18,43.8%,85.7%,16.7%
2021-11-07,MASONIC,15 - 9,62.5%,93.3%,11.1%
2021-11-07,Izako Boars,20 - 16,55.6%,75.0%,0.0%
2021-11-07,Gambit,13 - 13,50.0%,69.2%,23.1%
2021-11-07,Fiend,19 - 31,38.0%,89.5%,38.7%
2021-11-07,Sinners,25 - 21,54.3%,84.0%,38.1%
2021-11-07,FURIA,16 - 22,50.0%,80.0%,20.0%
2021-11-07,SAW,15 - 19,44.1%,66.7%,36.8%
2021-11-07,EC Kyiv,12 - 16,42.9%,75.0%,6.2%
2021-11-07,Party Astronauts,38 - 24,61.3%,71.1%,16.7%
2021-11-07,OPAA,25 - 23,52.1%,76.0%,34.8%
2021-11-07,forZe,24 - 18,57.1%,79.2%,27.8%
2021-11-07,Heroic,28 - 28,50.0%,82.1%,17.9%
2021-11-07,Liquid,19 - 17,52.8%,63.2%,17.6%
2021-11-07,OFFSET,11 - 21,34.4%,81.8%,23.8%
2021-11-07,MIBR,16 - 22,50.0%,75.0%,14.3%
2021-11-07,ChocoCheck,11 - 17,39.3%,100.0%,23.5%
2021-11-07,Isurus,12 - 12,50.0%,91.7%,41.7%
2021-11-07,Galaxy Racer,22 - 22,50.0%,95.5%,27.3%
2021-11-07,AVE,25 - 23,52.1%,96.0%,26.1%
2021-11-07,FunPlus Phoenix,32 - 22,59.3%,78.1%,40.9%
2021-11-07,HAVU,15 - 11,57.7%,73.3%,18.2%
2021-11-07,Unique,20 - 24,45.5%,60.0%,16.7%
2021-11-07,Stone,16 - 6,72.7%,68.8%,16.7%
2021-11-07,Eternal Fire,31 - 23,57.4%,77.4%,21.7%
2021-11-07,Vitality,19 - 17,52.8%,78.9%,17.6%
2021-11-07,BLINK,37 - 23,61.7%,81.1%,26.1%
2021-11-07,eSuba,13 - 15,46.4%,76.9%,13.3%
2021-11-07,Nemiga,30 - 28,51.7%,76.7%,21.4%
2021-11-07,VERTEX,28 - 30,48.3%,78.6%,40.0%
2021-11-07,ECLOT,11 - 17,39.3%,81.8%,5.9%
2021-11-07,INDE IRAE,25 - 29,46.3%,80.0%,27.6%
2021-11-07,Virtus.pro,25 - 23,52.1%,72.0%,8.7%
2021-11-07,ENCE,30 - 32,48.4%,73.3%,25.0%
2021-11-07,4glory,16 - 12,57.1%,81.2%,16.7%
2021-11-07,Copenhagen Flames,36 - 30,54.5%,72.2%,26.7%
2021-11-07,OneTap,13 - 9,59.1%,76.9%,33.3%
2021-11-07,Daugava,8 - 14,36.4%,87.5%,0.0%
2021-11-07,TeamOne,22 - 18,55.0%,81.8%,16.7%
2021-11-07,Movistar Riders,23 - 19,54.8%,73.9%,26.3%
2021-11-07,Entropiq,28 - 30,48.3%,78.6%,23.3%
2021-11-07,EC Brugge,25 - 29,46.3%,80.0%,27.6%
2021-11-07,DBL PONEY,20 - 18,52.6%,85.0%,16.7%
2021-11-07,Wisla Krakow,24 - 28,46.2%,75.0%,35.7%
2021-11-07,K23,21 - 23,47.7%,71.4%,13.0%
2021-11-07,ex-PR Stars,14 - 14,50.0%,78.6%,28.6%
2021-11-07,LDLC,18 - 24,42.9%,88.9%,25.0%
2021-11-07,9z Academy,18 - 10,64.3%,83.3%,30.0%
2021-11-07,GODSENT,16 - 8,66.7%,81.2%,37.5%
2021-11-07,Triumph,17 - 15,53.1%,76.5%,33.3%
2021-11-07,Endpoint,19 - 17,52.8%,57.9%,17.6%
2021-11-07,Lynn Vision,12 - 14,46.2%,75.0%,21.4%
2021-11-07,GamerLegion,20 - 22,47.6%,70.0%,13.6%
2021-11-07,Anonymo,17 - 23,42.5%,76.5%,13.0%
2021-11-07,8Ballers,21 - 11,65.6%,71.4%,18.2%
2021-11-07,NIP,22 - 22,47.7%,68.2%,35.0%
2021-11-07,Enterprise,26 - 36,41.9%,84.6%,27.8%
2021-11-07,The Big Dogs,13 - 13,50.0%,84.6%,23.1%
2021-11-07,INTZ,17 - 15,53.1%,76.5%,6.7%
2021-11-07,SKADE,28 - 24,53.8%,71.4%,12.5%
2021-11-07,BLUEJAYS,8 - 16,33.3%,87.5%,18.8%
2021-11-07,Spirit,17 - 15,53.1%,82.4%,20.0%
2021-11-07,DETONA,10 - 14,41.7%,60.0%,28.6%
2021-11-07,9z,14 - 16,46.7%,57.1%,12.5%
2021-11-07,paiN,16 - 14,53.3%,93.8%,30.8%
2021-11-07,Dignitas,19 - 5,79.2%,73.7%,0.0%
2021-11-07,HONORIS,18 - 16,52.9%,83.3%,12.5%
2021-11-07,hREDS,13 - 9,59.1%,61.5%,55.6%
2021-11-07,BIG,19 - 11,56.7%,63.2%,9.1%
2021-11-07,Detonate,11 - 19,36.7%,81.8%,21.1%
2021-11-07,Sylyx,12 - 16,42.9%,75.0%,6.2%
2021-11-07,Evil Geniuses,10 - 12,45.5%,70.0%,16.7%
2021-11-07,Strife,8 - 14,36.4%,100.0%,0.0%
2021-11-07,Astralis,13 - 27,32.5%,84.6%,7.4%
2021-11-07,Entropiq Prague,9 - 13,40.9%,66.7%,7.7%
2021-11-07,SAW Youngsters,15 - 9,62.5%,33.3%,33.3%
2021-11-07,ATK,15 - 19,44.1%,73.3%,26.3%
2021-11-07,Alke,8 - 14,36.4%,75.0%,21.4%
2021-11-06,AGO,16 - 20,44.4%,68.8%,30.0%
2021-11-06,LookingForOrg,32 - 22,59.3%,78.1%,36.4%
2021-11-06,Extra Salt,30 - 26,53.6%,93.3%,30.8%
2021-11-06,MOUZ NXT,17 - 15,53.1%,88.2%,26.7%
2021-11-06,fnatic,17 - 17,50.0%,82.4%,23.5%
2021-11-06,ORDER,25 - 21,54.3%,80.0%,38.1%
2021-11-06,G2,30 - 26,53.6%,76.7%,36.0%
2021-11-06,Nexus,20 - 18,52.6%,70.0%,27.8%
2021-11-06,Lyngby Vikings,35 - 25,58.3%,74.3%,24.0%
2021-11-06,Finest,21 - 21,50.0%,90.5%,19.0%
2021-11-06,1WIN,32 - 30,51.6%,81.2%,36.7%
2021-11-06,Keyd,15 - 13,53.6%,93.3%,30.8%
2021-11-06,MOUZ,22 - 18,55.0%,81.8%,27.8%
2021-11-06,MAD Lions,17 - 13,56.7%,88.2%,46.2%
2021-11-06,SWS,18 - 10,64.3%,66.7%,50.0%
2021-11-06,RBG,18 - 26,40.9%,77.8%,23.1%
2021-11-06,Tranquillum,14 - 14,50.0%,92.9%,14.3%
2021-11-06,Singularity,18 - 18,50.0%,83.3%,16.7%
2021-11-06,FaZe,15 - 9,62.5%,86.7%,55.6%
2021-11-06,Fiend,22 - 32,40.7%,90.9%,40.6%
2021-11-06,Northern Forces,12 - 12,50.0%,100.0%,33.3%
2021-11-06,PACT,11 - 13,45.8%,90.9%,38.5%
2021-11-06,FURIA,18 - 22,52.5%,82.4%,20.0%
2021-11-06,Synthetic,17 - 5,77.3%,88.2%,40.0%
2021-11-06,MASONIC,15 - 9,62.5%,93.3%,11.1%
2021-11-06,Unique,19 - 21,47.5%,68.4%,19.0%
2021-11-06,Izako Boars,20 - 16,55.6%,75.0%,0.0%
2021-11-06,Gambit,13 - 13,50.0%,69.2%,23.1%
2021-11-06,Sinners,25 - 21,54.3%,84.0%,38.1%
2021-11-06,SAW,15 - 19,44.1%,66.7%,36.8%
2021-11-06,Nemiga,36 - 32,52.9%,77.8%,21.9%
2021-11-06,MIBR,15 - 21,50.0%,73.3%,15.0%
2021-11-06,OPAA,25 - 23,52.1%,76.0%,34.8%
2021-11-06,forZe,24 - 18,57.1%,79.2%,27.8%
2021-11-06,Heroic,28 - 28,50.0%,82.1%,17.9%
2021-11-06,Liquid,19 - 17,52.8%,63.2%,17.6%
2021-11-06,OFFSET,11 - 21,34.4%,81.8%,23.8%
2021-11-06,ChocoCheck,11 - 17,39.3%,100.0%,23.5%
2021-11-06,Isurus,12 - 12,50.0%,91.7%,41.7%
2021-11-06,VERTEX,26 - 24,52.0%,76.9%,41.7%
2021-11-06,Galaxy Racer,22 - 22,50.0%,95.5%,27.3%
2021-11-06,9z Academy,16 - 8,66.7%,81.2%,37.5%
2021-11-06,Party Astronauts,34 - 22,60.7%,67.6%,18.2%
2021-11-06,AVE,25 - 23,52.1%,96.0%,26.1%
2021-11-06,Vitality,21 - 19,52.5%,76.2%,21.1%
2021-11-06,FunPlus Phoenix,32 - 22,59.3%,78.1%,40.9%
2021-11-06,GODSENT,18 - 10,64.3%,77.8%,30.0%
2021-11-06,HAVU,15 - 11,57.7%,73.3%,18.2%
2021-11-06,Stone,16 - 6,72.7%,68.8%,16.7%
2021-11-06,BLINK,32 - 18,64.0%,78.1%,11.1%
2021-11-06,eSuba,13 - 15,46.4%,76.9%,13.3%
2021-11-06,4glory,18 - 16,52.9%,77.8%,18.8%
2021-11-06,ECLOT,11 - 17,39.3%,81.8%,5.9%
2021-11-06,Virtus.pro,25 - 23,52.1%,72.0%,8.7%
2021-11-06,ENCE,30 - 32,48.4%,73.3%,25.0%
2021-11-06,INDE IRAE,21 - 27,43.8%,90.5%,29.6%
2021-11-06,Eternal Fire,32 - 26,55.2%,78.1%,23.1%
2021-11-06,OneTap,13 - 9,59.1%,76.9%,33.3%
2021-11-06,Copenhagen Flames,36 - 32,52.9%,72.2%,28.1%
2021-11-06,Daugava,8 - 14,36.4%,87.5%,0.0%
2021-11-06,EC Kyiv,17 - 23,42.5%,70.6%,13.0%
2021-11-06,Entropiq,28 - 30,48.3%,78.6%,23.3%
2021-11-06,EC Brugge,25 - 29,46.3%,80.0%,27.6%
2021-11-06,8Ballers,21 - 13,61.8%,76.2%,23.1%
2021-11-06,NIP,23 - 27,44.0%,69.6%,32.0%
2021-11-06,DBL PONEY,20 - 18,52.6%,85.0%,16.7%
2021-11-06,Wisla Krakow,24 - 28,46.2%,75.0%,35.7%
2021-11-06,K23,21 - 23,47.7%,71.4%,13.0%
2021-11-06,Triumph,18 - 16,52.9%,77.8%,31.2%
2021-11-06,ex-PR Stars,14 - 14,50.0%,78.6%,28.6%
2021-11-06,LDLC,18 - 24,42.9%,88.9%,25.0%
2021-11-06,Endpoint,19 - 17,52.8%,57.9%,17.6%
2021-11-06,Movistar Riders,28 - 20,58.3%,75.0%,25.0%
2021-11-06,Lynn Vision,12 - 14,46.2%,75.0%,21.4%
2021-11-06,Anonymo,17 - 23,42.5%,76.5%,13.0%
2021-11-06,Young Ninjas,17 - 7,70.8%,70.6%,0.0%
2021-11-06,Enterprise,26 - 36,41.9%,84.6%,27.8%
2021-11-06,777,12 - 10,54.5%,75.0%,40.0%
2021-11-06,GamerLegion,22 - 24,47.8%,68.2%,16.7%
2021-11-06,TeamOne,23 - 21,52.3%,82.6%,14.3%
2021-11-06,INTZ,17 - 15,53.1%,76.5%,6.7%
2021-11-06,SKADE,28 - 24,53.8%,71.4%,12.5%
2021-11-06,BLUEJAYS,8 - 16,33.3%,87.5%,18.8%
2021-11-06,Spirit,17 - 15,53.1%,82.4%,20.0%
2021-11-06,DETONA,10 - 14,41.7%,60.0%,28.6%
2021-11-06,paiN,16 - 14,53.3%,93.8%,30.8%
2021-11-06,Dignitas,19 - 5,79.2%,73.7%,0.0%
2021-11-06,The Big Dogs,12 - 10,54.5%,83.3%,20.0%
2021-11-06,hREDS,13 - 9,59.1%,61.5%,55.6%
2021-11-06,BIG Academy,11 - 15,42.3%,63.6%,26.7%
2021-11-06,KOVA,16 - 10,61.5%,56.2%,10.0%
2021-11-06,BIG,19 - 11,56.7%,63.2%,9.1%
2021-11-06,Detonate,11 - 19,36.7%,81.8%,21.1%
2021-11-06,Sylyx,12 - 16,42.9%,75.0%,6.2%
2021-11-06,HONORIS,20 - 18,52.6%,80.0%,11.1%
2021-11-06,Strife,8 - 14,36.4%,100.0%,0.0%
2021-11-06,Astralis,13 - 27,32.5%,84.6%,7.4%
2021-11-06,Evil Geniuses,11 - 13,45.8%,72.7%,23.1%
2021-11-06,ONYX,6 - 16,27.3%,66.7%,37.5%
2021-11-06,AaB,14 - 12,53.8%,71.4%,16.7%
2021-11-06,Entropiq Prague,9 - 13,40.9%,66.7%,7.7%
2021-11-06,9z,12 - 14,46.2%,50.0%,14.3%
2021-11-06,ATK,14 - 18,43.8%,71.4%,27.8%
2021-11-06,SAW Youngsters,15 - 9,62.5%,33.3%,33.3%
2021-11-06,Alke,8 - 14,36.4%,75.0%,21.4%
2021-11-05,AGO,16 - 20,44.4%,68.8%,30.0%
2021-11-05,LookingForOrg,30 - 20,60.0%,76.7%,30.0%
2021-11-05,MOUZ NXT,17 - 15,53.1%,88.2%,26.7%
2021-11-05,G2,26 - 24,52.0%,73.1%,39.1%
2021-11-05,Extra Salt,29 - 25,53.7%,93.1%,32.0%
2021-11-05,TYLOO,12 - 12,50.0%,100.0%,33.3%
2021-11-05,FaZe,15 - 13,53.6%,86.7%,61.5%
2021-11-05,fnatic,17 - 17,50.0%,82.4%,23.5%
2021-11-05,ORDER,25 - 21,54.3%,80.0%,38.1%
2021-11-05,1WIN,37 - 31,54.4%,83.8%,35.5%
2021-11-05,Finest,26 - 24,52.0%,88.5%,20.8%
2021-11-05,Lyngby Vikings,42 - 26,61.8%,78.6%,23.1%
2021-11-05,MOUZ,22 - 18,55.0%,81.8%,27.8%
2021-11-05,Nexus,22 - 20,52.4%,72.7%,25.0%
2021-11-05,FURIA,22 - 22,56.8%,85.7%,20.0%
2021-11-05,SWS,18 - 10,64.3%,66.7%,50.0%
2021-11-05,Tranquillum,14 - 14,50.0%,92.9%,14.3%
2021-11-05,Singularity,18 - 18,50.0%,83.3%,16.7%
2021-11-05,Liquid,24 - 18,57.1%,70.8%,16.7%
2021-11-05,Fiend,25 - 33,43.1%,88.0%,39.4%
2021-11-05,MAD Lions,21 - 19,52.5%,85.7%,36.8%
2021-11-05,PACT,11 - 13,45.8%,90.9%,38.5%
2021-11-05,RBG,16 - 24,40.0%,75.0%,20.8%
2021-11-05,MASONIC,15 - 9,62.5%,93.3%,11.1%
2021-11-05,Izako Boars,20 - 16,55.6%,75.0%,0.0%
2021-11-05,ChocoCheck,9 - 15,37.5%,100.0%,26.7%
2021-11-05,Sinners,25 - 21,54.3%,84.0%,38.1%
2021-11-05,SAW,15 - 19,44.1%,66.7%,36.8%
2021-11-05,GODSENT,19 - 11,63.3%,78.9%,36.4%
2021-11-05,Heroic,28 - 26,51.9%,82.1%,19.2%
2021-11-05,forZe,24 - 18,57.1%,79.2%,27.8%
2021-11-05,HAVU,16 - 14,53.3%,75.0%,14.3%
2021-11-05,OFFSET,11 - 21,34.4%,81.8%,23.8%
2021-11-05,Isurus,12 - 12,50.0%,91.7%,41.7%
2021-11-05,Nemiga,36 - 36,50.0%,77.8%,19.4%
2021-11-05,8Ballers,17 - 13,56.7%,82.4%,23.1%
2021-11-05,9z Academy,16 - 8,66.7%,81.2%,37.5%
2021-11-05,AVE,25 - 23,52.1%,96.0%,26.1%
2021-11-05,Northern Forces,13 - 17,43.3%,100.0%,23.5%
2021-11-05,Vitality,21 - 19,52.5%,76.2%,21.1%
2021-11-05,Unique,24 - 24,50.0%,75.0%,20.8%
2021-11-05,FunPlus Phoenix,32 - 22,59.3%,78.1%,40.9%
2021-11-05,OPAA,25 - 25,50.0%,76.0%,32.0%
2021-11-05,Galaxy Racer,29 - 29,50.0%,86.2%,24.1%
2021-11-05,Party Astronauts,30 - 22,57.7%,70.0%,18.2%
2021-11-05,BLINK,32 - 18,64.0%,78.1%,11.1%
2021-11-05,eSuba,13 - 15,46.4%,76.9%,13.3%
2021-11-05,4glory,18 - 16,52.9%,77.8%,18.8%
2021-11-05,Eternal Fire,35 - 29,54.7%,77.1%,27.6%
2021-11-05,EC Kyiv,19 - 27,41.3%,73.7%,11.1%
2021-11-05,ECLOT,11 - 17,39.3%,81.8%,5.9%
2021-11-05,Virtus.pro,25 - 23,52.1%,72.0%,8.7%
2021-11-05,VERTEX,26 - 20,56.5%,76.9%,40.0%
2021-11-05,ENCE,30 - 32,48.4%,73.3%,25.0%
2021-11-05,INDE IRAE,21 - 27,43.8%,90.5%,29.6%
2021-11-05,MIBR,11 - 21,43.8%,81.8%,15.0%
2021-11-05,GamerLegion,28 - 30,48.3%,67.9%,20.0%
2021-11-05,Copenhagen Flames,36 - 32,52.9%,72.2%,28.1%
2021-11-05,Entropiq,28 - 30,48.3%,78.6%,23.3%
2021-11-05,EC Brugge,25 - 29,46.3%,80.0%,27.6%
2021-11-05,TeamOne,25 - 17,59.5%,80.0%,11.8%
2021-11-05,NIP,23 - 27,44.0%,69.6%,32.0%
2021-11-05,DBL PONEY,20 - 18,52.6%,85.0%,16.7%
2021-11-05,Wisla Krakow,24 - 28,46.2%,75.0%,35.7%
2021-11-05,K23,21 - 23,47.7%,71.4%,13.0%
2021-11-05,LDLC,20 - 24,45.5%,90.0%,25.0%
2021-11-05,ex-PR Stars,14 - 14,50.0%,78.6%,28.6%
2021-11-05,KOVA,20 - 10,66.7%,55.0%,10.0%
2021-11-05,Endpoint,19 - 17,52.8%,57.9%,17.6%
2021-11-05,Movistar Riders,28 - 20,58.3%,75.0%,25.0%
2021-11-05,Lynn Vision,12 - 14,46.2%,75.0%,21.4%
2021-11-05,Anonymo,17 - 23,42.5%,76.5%,13.0%
2021-11-05,Young Ninjas,17 - 7,70.8%,70.6%,0.0%
2021-11-05,Triumph,18 - 16,52.9%,77.8%,31.2%
2021-11-05,Enterprise,26 - 36,41.9%,84.6%,27.8%
2021-11-05,INTZ,17 - 15,53.1%,76.5%,6.7%
2021-11-05,SKADE,28 - 24,53.8%,71.4%,12.5%
2021-11-05,Tricked,13 - 11,54.2%,76.9%,27.3%
2021-11-05,BLUEJAYS,8 - 16,33.3%,87.5%,18.8%
2021-11-05,Spirit,17 - 15,53.1%,82.4%,20.0%
2021-11-05,DETONA,10 - 14,41.7%,60.0%,28.6%
2021-11-05,paiN,18 - 18,50.0%,94.4%,29.4%
2021-11-05,Detonate,14 - 18,43.8%,85.7%,11.1%
2021-11-05,Dignitas,19 - 5,79.2%,73.7%,0.0%
2021-11-05,777,14 - 12,53.8%,71.4%,50.0%
2021-11-05,BIG Academy,11 - 15,42.3%,63.6%,26.7%
2021-11-05,AaB,16 - 14,53.3%,75.0%,14.3%
2021-11-05,hREDS,16 - 12,57.1%,62.5%,41.7%
2021-11-05,Sylyx,12 - 16,42.9%,75.0%,6.2%
2021-11-05,Evil Geniuses,13 - 15,46.4%,69.2%,26.7%
2021-11-05,Astralis,13 - 27,32.5%,84.6%,7.4%
2021-11-05,HONORIS,21 - 19,52.5%,76.2%,10.5%
2021-11-05,BIG,23 - 11,61.8%,56.5%,9.1%
2021-11-05,9z,12 - 14,46.2%,50.0%,14.3%
2021-11-05,SAW Youngsters,15 - 9,62.5%,33.3%,33.3%
2021-11-05,ONYX,7 - 21,25.0%,71.4%,28.6%
2021-11-05,ATK,16 - 20,44.4%,75.0%,25.0%
2021-11-04,AGO,17 - 23,42.5%,70.6%,30.4%
2021-11-04,LookingForOrg,30 - 20,60.0%,76.7%,30.0%
2021-11-04,MOUZ NXT,19 - 17,52.8%,84.2%,35.3%
2021-11-04,G2,26 - 24,52.0%,73.1%,39.1%
2021-11-04,TYLOO,12 - 12,50.0%,100.0%,33.3%
2021-11-04,fnatic,17 - 17,50.0%,82.4%,23.5%
2021-11-04,ORDER,25 - 21,54.3%,80.0%,38.1%
2021-11-04,FaZe,21 - 13,61.8%,90.5%,61.5%
2021-11-04,Extra Salt,31 - 27,53.4%,93.5%,29.6%
2021-11-04,Finest,28 - 24,53.8%,89.3%,20.8%
2021-11-04,FURIA,24 - 24,56.2%,82.6%,13.6%
2021-11-04,Lyngby Vikings,43 - 29,59.7%,79.1%,20.7%
2021-11-04,1WIN,43 - 33,56.6%,83.7%,33.3%
2021-11-04,MOUZ,22 - 18,55.0%,81.8%,27.8%
2021-11-04,Liquid,26 - 18,59.1%,73.1%,16.7%
2021-11-04,SWS,18 - 10,64.3%,66.7%,50.0%
2021-11-04,Fiend,25 - 33,43.1%,88.0%,39.4%
2021-11-04,Nexus,22 - 24,47.8%,72.7%,20.8%
2021-11-04,PACT,11 - 13,45.8%,90.9%,38.5%
2021-11-04,RBG,16 - 24,40.0%,75.0%,20.8%
2021-11-04,NKT,17 - 7,70.8%,70.6%,14.3%
2021-11-04,MASONIC,15 - 9,62.5%,93.3%,11.1%
2021-11-04,Vitality,20 - 16,55.6%,80.0%,25.0%
2021-11-04,ChocoCheck,9 - 15,37.5%,100.0%,26.7%
2021-11-04,Synthetic,22 - 6,78.6%,86.4%,50.0%
2021-11-04,Sinners,25 - 21,54.3%,84.0%,38.1%
2021-11-04,SAW,15 - 19,44.1%,66.7%,36.8%
2021-11-04,forZe,24 - 18,57.1%,79.2%,27.8%
2021-11-04,Nemiga,37 - 39,48.7%,78.4%,20.5%
2021-11-04,Unique,28 - 28,50.0%,71.4%,21.4%
2021-11-04,HAVU,16 - 14,53.3%,75.0%,14.3%
2021-11-04,MAD Lions,19 - 17,52.8%,84.2%,29.4%
2021-11-04,8Ballers,19 - 15,55.9%,78.9%,26.7%
2021-11-04,OPAA,27 - 25,51.9%,77.8%,32.0%
2021-11-04,Heroic,28 - 30,48.3%,82.1%,26.7%
2021-11-04,Northern Forces,13 - 17,43.3%,100.0%,23.5%
2021-11-04,Galaxy Racer,31 - 33,48.4%,87.1%,24.2%
2021-11-04,FunPlus Phoenix,32 - 22,59.3%,78.1%,40.9%
2021-11-04,Singularity,23 - 25,47.9%,82.6%,20.0%
2021-11-04,GamerLegion,32 - 34,48.5%,71.9%,20.6%
2021-11-04,Izako Boars,21 - 21,50.0%,76.2%,4.8%
2021-11-04,Party Astronauts,30 - 22,57.7%,70.0%,18.2%
2021-11-04,K23,28 - 26,51.9%,71.4%,11.5%
2021-11-04,OFFSET,8 - 20,28.6%,87.5%,25.0%
2021-11-04,BLINK,32 - 18,64.0%,78.1%,11.1%
2021-11-04,GODSENT,23 - 15,60.5%,82.6%,33.3%
2021-11-04,eSuba,13 - 15,46.4%,76.9%,13.3%
2021-11-04,Eternal Fire,39 - 29,57.4%,79.5%,27.6%
2021-11-04,4glory,18 - 16,52.9%,77.8%,18.8%
2021-11-04,AVE,26 - 26,50.0%,96.2%,23.1%
2021-11-04,ECLOT,11 - 17,39.3%,81.8%,5.9%
2021-11-04,Virtus.pro,25 - 23,52.1%,72.0%,8.7%
2021-11-04,VERTEX,26 - 20,56.5%,76.9%,40.0%
2021-11-04,ENCE,30 - 32,48.4%,73.3%,25.0%
2021-11-04,INDE IRAE,21 - 27,43.8%,90.5%,29.6%
2021-11-04,LDLC,20 - 26,43.5%,90.0%,26.9%
2021-11-04,MIBR,11 - 21,43.8%,81.8%,15.0%
2021-11-04,Copenhagen Flames,36 - 32,52.9%,72.2%,28.1%
2021-11-04,Entropiq,28 - 30,48.3%,78.6%,23.3%
2021-11-04,EC Kyiv,22 - 28,44.0%,77.3%,10.7%
2021-11-04,DBL PONEY,21 - 21,50.0%,85.7%,14.3%
2021-11-04,NIP,23 - 27,44.0%,69.6%,32.0%
2021-11-04,Wisla Krakow,25 - 29,46.3%,72.0%,37.9%
2021-11-04,ex-PR Stars,14 - 14,50.0%,78.6%,28.6%
2021-11-04,Young Ninjas,20 - 8,71.4%,75.0%,0.0%
2021-11-04,Triumph,19 - 17,52.8%,78.9%,35.3%
2021-11-04,EC Brugge,22 - 26,45.8%,77.3%,26.9%
2021-11-04,Enterprise,29 - 39,42.6%,82.8%,28.2%
2021-11-04,TeamOne,26 - 18,59.1%,76.9%,11.1%
2021-11-04,Endpoint,19 - 17,52.8%,57.9%,17.6%
2021-11-04,Movistar Riders,28 - 20,58.3%,75.0%,25.0%
2021-11-04,777,16 - 14,53.3%,75.0%,42.9%
2021-11-04,Lynn Vision,12 - 14,46.2%,75.0%,21.4%
2021-11-04,Anonymo,17 - 23,42.5%,76.5%,13.0%
2021-11-04,KOVA,23 - 13,63.9%,56.5%,23.1%
2021-11-04,Detonate,15 - 23,39.5%,80.0%,13.0%
2021-11-04,INTZ,17 - 15,53.1%,76.5%,6.7%
2021-11-04,SKADE,28 - 24,53.8%,71.4%,12.5%
2021-11-04,BLUEJAYS,8 - 16,33.3%,87.5%,18.8%
2021-11-04,Spirit,17 - 15,53.1%,82.4%,20.0%
2021-11-04,DETONA,10 - 14,41.7%,60.0%,28.6%
2021-11-04,AaB,18 - 16,52.9%,77.8%,12.5%
2021-11-04,paiN,19 - 19,50.0%,94.7%,27.8%
2021-11-04,Dignitas,19 - 5,79.2%,73.7%,0.0%
2021-11-04,BIG Academy,11 - 15,42.3%,63.6%,26.7%
2021-11-04,Sylyx,12 - 16,42.9%,75.0%,6.2%
2021-11-04,hREDS,18 - 14,56.2%,66.7%,35.7%
2021-11-04,BIG,27 - 11,65.8%,51.9%,9.1%
2021-11-04,HONORIS,22 - 20,52.4%,72.7%,15.0%
